Bias_data_mat_h21,Bias_data_mat_h22,Bias_data_mat_h23
411,112,-0.173333333
411,113,-0.113333333
411,114,-0.073333333
411,115,-0.033333333
411,116,-0.303333333
411,117,-0.103333333
411,118,-0.173333333
411,119,-0.206666667
411,120,-0.296666667
411,122,-0.043333333
411,125,-0.153333333
411,126,-0.0838
411,127,-0.047466667
411,128,-0.047666667
411,129,0.016666667
411,131,-0.045733333
411,133,-0.088133333
411,134,-0.03
411,135,-0.23
411,136,-0.166666667
411,137,-0.233333333
411,138,NaN
411,141,0.01
411,142,0.29
411,143,0.236666667
411,144,-0.0933333330000001
411,145,0.26
411,146,0.54
411,147,0.14
411,148,0.016666667
411,149,-0.113333333
411,150,-0.5
414,38,-0.340000000000001
414,39,-0.623333333
414,40,-0.86
414,41,-1.106666667
414,42,-1.22
414,43,-2.216666667
414,44,-0.68
414,45,-0.54
414,46,-0.283333333
414,47,0.253333333
414,48,0.51
414,49,0.493333333
414,50,0.986666667
414,51,0.676666667
414,52,1.28
414,53,1.486666667
414,55,-0.983333333
414,56,-1.19
414,57,-0.57
414,60,0.096666667
414,61,-0.590000000000001
414,62,-0.253333333
414,63,-0.153333333
414,64,-0.62
414,65,0.153333333
414,66,-0.0233333330000001
414,67,-0.276666667
414,68,-0.906666667000001
414,69,-0.993333333000001
414,71,0.350000000000001
414,72,0.443333333
414,73,0.52
414,75,-0.0833333329999997
416,38,-0.94
416,39,-0.523333333
416,40,-1.86
416,41,-2.606666667
416,42,-1.22
416,43,-0.916666667
416,44,-1.18
416,45,-0.54
416,46,-0.233333333
416,47,-0.596666667
416,48,-0.0899999999999999
416,49,0.0433333329999996
416,50,0.886666667
416,51,0.876666667
416,52,0.53
416,54,0.596666667
416,55,-0.883333333
416,56,-0.24
420,38,-0.79
420,40,-1.06
420,42,-0.99
420,43,-0.566666667
420,45,-0.0899999999999999
420,46,-0.283333333
420,47,-0.246666667
420,49,-0.00666666700000018
420,50,0.836666667
420,51,NaN
420,52,1.18
420,53,1.186666667
420,54,-0.353333333
420,55,-1.133333333
420,56,-0.94
420,57,-0.82
420,58,-0.48
420,59,0.096666667
420,60,-0.0233333330000001
420,62,-0.0533333329999994
420,63,0.0466666670000002
420,64,-0.16
420,65,-0.146666667
420,66,-0.223333333
420,67,-0.226666667
420,68,-0.946666667000001
420,69,-0.813333333
420,70,0.0533333329999994
420,72,0.693333333
420,73,0.619999999999999
420,74,NaN
420,75,0.216666667
420,76,-0.783333333
420,77,-0.983333333
420,78,-1.99
420,81,-1.38
420,82,-0.336666667
420,84,-0.966666667
420,85,-0.943333333
420,87,-1.17
420,88,-1.283333333
420,89,-0.733333333
420,90,-0.223333333
420,92,0.406666667
420,93,0.636666667
420,94,0.363333333
420,95,0.41
420,97,0.593333333
420,98,0.453333333
420,99,0.456666666999999
420,101,0.0833333329999997
420,102,-0.0633333330000001
420,103,-0.296666666999999
420,104,-0.91
420,105,-2.456666667
420,106,-2.123333333
420,107,-0.706666667
420,109,-1.436666667
420,110,-0.576666667
420,111,-0.143333333
420,112,-0.243333333
420,113,-0.093333333
420,115,-0.143333333
420,117,-0.073333333
420,118,-0.153333333
420,119,-0.176666667
420,120,-0.236666667
420,121,-0.083333333
420,122,-0.013333333
420,123,0.00333333299999999
420,124,-0.013333333
420,125,0.056666667
420,127,-0.016666667
420,128,-0.026666667
420,129,-0.053333333
420,130,-0.066666667
420,131,-0.073333333
420,132,-0.076666667
420,133,-0.073333333
421,38,-1.39
421,39,-0.223333332999999
421,40,-1.26
421,41,-1.456666667
421,42,-1.32
421,43,-0.816666667
421,44,-1.18
421,45,-0.04
421,46,-0.133333333
421,47,-0.296666667
421,48,NaN
421,49,-0.00666666700000018
421,50,0.616666667
421,51,0.846666667
421,52,0.680000000000001
421,53,0.986666667
421,54,-0.403333333
421,55,-0.533333333000001
421,56,-0.49
421,57,-0.0700000000000003
421,58,0.569999999999999
421,59,0.896666667
421,60,-0.173333333
421,61,-0.04
421,62,-0.00333333299999961
421,63,0.246666667
421,64,-0.68
421,65,-0.546666666999999
421,66,-0.623333333
421,68,-1.096666667
421,69,-1.093333333
421,70,0.203333333
421,71,0.0500000000000007
421,72,0.343333332999999
421,74,0.0633333329999992
421,75,0.016666667
421,76,-0.383333333
421,77,-1.283333333
421,78,-2.69
421,79,-1.73
421,80,-2.093333333
421,81,-2.28
421,83,-1.106666667
421,84,-2.166666667
421,85,-1.793333333
421,86,-0.36
421,87,-0.82
421,88,-0.283333333
421,89,-0.183333333
421,90,-0.173333333
421,91,-0.113333333
421,92,0.00666666700000018
421,93,-0.663333333
421,94,-0.936666667
421,95,-0.24
421,96,-0.373333333
421,97,-0.00666666700000018
421,98,0.203333333
421,99,0.056666667
421,100,-0.196666667
421,102,-0.213333333
421,103,-0.696666667
421,104,-1.21
421,106,-2.123333333
421,107,-1.306666667
421,108,-2.603333333
421,109,-2.136666667
421,110,-0.926666667
421,111,-0.343333333
421,112,-0.293333333
421,114,-0.803333333
421,115,-1.143333333
421,116,-0.663333333
421,117,-0.273333333
421,118,-0.303333333
421,122,-0.083333333
421,123,-0.046666667
421,124,-0.103333333
421,125,-0.093333333
421,127,-0.106666667
421,128,-0.106666667
421,129,-0.103333333
421,130,-0.116666667
421,131,-0.223333333
421,132,-0.226666667
421,134,-0.63
421,135,-0.46
421,137,-0.513333333
421,138,-0.343333333
421,139,-0.653333333
421,140,-0.67
421,141,-0.56
421,142,0.19
421,143,-0.113333333
421,144,-0.143333333
421,145,-0.13
421,146,0.15
421,147,0.16
421,148,0.0866666669999998
421,149,-0.0933333329999999
421,150,-0.45
422,38,-1.34
422,39,0.976666667
422,40,-0.96
422,41,-2.096666667
422,42,-1.92
422,43,-1.316666667
422,44,-1.83
422,46,-0.133333333
422,47,-0.596666667
422,48,-0.54
422,49,-0.156666667
422,50,0.386666667
422,51,0.876666667
422,98,0.203333333
422,99,0.406666667
422,100,-0.096666667
422,101,0.233333333
422,102,0.336666666999999
422,104,-1.31
422,105,-2.056666667
422,106,-2.473333333
422,107,-0.706666667
422,108,-1.203333333
422,113,-0.093333333
422,114,-0.013333333
422,115,-0.143333333
422,116,-0.563333333
422,117,-0.023333333
422,118,-0.103333333
422,119,-0.126666667
422,120,-0.136666667
422,121,-0.083333333
422,122,0.016666667
422,123,0.073333333
422,124,0.056666667
422,125,0.036666667
422,127,-0.066666667
422,128,-0.036666667
422,129,-0.003333333
422,130,0.003333333
422,131,-0.053333333
422,132,-0.026666667
422,133,-0.093333333
422,134,-0.03
422,135,-0.07
422,136,-0.126666667
422,137,-0.263333333
422,138,-0.393333333
422,139,0.036666667
422,140,-0.07
422,141,0.00869999999999993
422,142,0.28
422,143,0.0309666669999999
422,144,-0.143333333
422,145,0.2
422,146,0.3312
422,147,0.1211
422,148,0.0291666669999997
422,149,-0.185333333
423,38,-1.88
423,40,-1.38
423,41,-1.726666667
423,42,-1.44
423,43,-1.116666667
423,44,-1.15
423,45,-0.81
423,46,0.146666667
423,47,-0.236666667
423,48,0.0899999999999999
423,49,0.0733333329999999
423,52,1.59
423,54,-0.0533333330000003
423,56,-0.57
423,57,-0.67
423,58,-0.180000000000001
423,60,-0.153333333
423,63,0.206666667
423,64,-0.3
423,65,0.153333333
423,69,NaN
423,70,-0.416666667
423,73,0.98
423,74,NaN
423,76,0.306666667
423,77,-0.783333333
423,78,-2.52
423,79,-2.75
423,80,-2.243333333
423,82,-0.556666667
423,83,0.103333333
423,84,-0.416666667
423,86,-0.47
423,91,NaN
423,94,1.113333333
423,96,0.016666667
423,97,0.393333333
423,100,-0.096666667
423,101,-0.516666667
423,104,-1.4784
423,107,-1.236666667
423,110,-0.496666667
423,111,-0.00333333299999999
423,112,-0.243333333
423,113,-0.133333333
423,116,-0.243333333
423,117,-0.343333333
423,119,-0.156666667
423,120,-0.349266667
423,121,-0.223333333
423,123,0.010633333
423,124,-0.00333333299999999
423,125,0.001866667
423,127,-0.036666667
423,134,-0.08
423,135,-0.24
424,38,-0.94
424,39,0.126666667
424,40,-1.46
424,41,-2.606666667
424,42,-0.82
424,43,-0.516666667
424,44,-0.78
424,45,0.21
424,46,0.466666667
424,47,-0.396666667
424,48,0.0600000000000001
424,49,0.243333333
424,50,0.786666667
424,52,0.28
424,96,NaN
424,97,NaN
424,98,NaN
424,99,NaN
424,100,NaN
424,101,NaN
424,102,NaN
424,103,NaN
424,104,NaN
424,105,NaN
424,106,NaN
424,107,NaN
424,108,NaN
424,109,NaN
424,111,NaN
424,112,NaN
424,113,NaN
424,114,NaN
424,115,NaN
424,116,NaN
424,117,NaN
424,118,NaN
424,119,NaN
424,120,NaN
424,122,NaN
424,123,NaN
424,124,NaN
424,125,NaN
424,129,NaN
424,131,NaN
424,136,NaN
424,137,NaN
424,138,NaN
424,139,NaN
424,140,NaN
424,141,NaN
424,142,NaN
424,143,NaN
424,144,NaN
424,146,NaN
424,147,NaN
424,148,NaN
424,149,NaN
426,39,-0.563333333
426,40,-1.06
426,41,-1.976666667
426,42,-1.03
426,43,-0.626666667
426,44,-0.74
426,45,-0.34
426,46,-0.193333333
426,47,-0.226666667
426,48,-0.0899999999999999
426,49,0.103333333
426,50,0.906666667
426,51,1.116666667
426,52,1.08
426,53,1.116666667
426,54,0.326666667
426,55,-0.963333333
426,56,-0.29
426,57,-0.59
426,58,0.0199999999999996
426,59,0.326666667
426,60,-0.0333333329999999
426,61,-0.0500000000000007
426,62,0.156666667000001
426,63,0.146666667
426,64,-0.37
426,65,-0.346666667
426,66,-0.293333333
426,67,-0.186666667
426,69,-0.343333333
426,70,0.733333333
426,71,0.42
426,72,0.733333333
426,73,0.789999999999999
426,75,0.346666667
426,76,-0.173333333
426,77,-1.573333333
426,78,-2.41
426,81,-1.57
426,82,-0.486666667
426,83,-0.316666667
426,84,-0.946666667
426,85,-0.783333333
426,86,-0.54
426,87,-0.47
426,88,-0.333333333
426,89,0.056666667
426,90,0.176666667
426,91,0.376666667
426,92,0.656666667
426,94,0.213333333
426,95,0.43
426,97,0.513333333
426,98,0.333333333
426,99,0.0466666669999993
426,100,0.0533333330000003
426,101,-0.316666667
426,102,-0.233333333
426,103,-0.696666667
426,104,-1.77
426,105,-2.706666667
426,107,-0.656666667
426,108,-1.003333333
426,109,-1.606666667
426,110,-1.176666667
426,111,0.026666667
426,112,-0.090433333
426,113,-0.020133333
426,114,-0.046033333
426,115,-0.464433333
426,116,-0.056033333
426,117,-0.030033333
426,118,-0.160033333
426,119,-0.123766667
426,120,-0.098266667
426,121,0.010866667
426,122,0.071666667
426,123,0.089333333
426,124,0.00346666700000001
426,125,0.006566667
426,126,-0.0271
426,127,-0.048766667
426,128,-0.016766667
426,129,0.002066667
426,130,0.004633333
426,131,-0.018333333
426,132,-0.026366667
426,133,-0.009033333
426,134,-0.03
426,135,-0.0175
426,136,-0.115066667
426,137,-0.229433333
426,138,-0.515033333
426,139,-0.453333333
426,140,-0.255
426,141,0.0349999999999999
426,142,0.185
426,143,0.068766667
426,144,-0.0733333330000001
426,145,0.28
426,148,0.744966667
426,149,0.731666667
426,150,-0.2033
427,39,-0.323333333
427,40,-0.86
427,41,-1.406666667
427,42,-1.42
427,43,-0.816666667
427,44,-0.93
427,45,-0.94
427,46,NaN
427,47,-0.296666667
427,48,-0.24
427,49,-0.156666667
427,50,0.686666667
428,39,-0.223333332999999
428,40,-1.45
428,41,-1.786666667
428,42,-0.339999999999999
428,43,-0.456666667
428,44,-0.97
428,45,-0.0899999999999999
428,46,-0.0233333330000001
428,47,-0.366666667
428,49,0.0633333329999997
428,51,0.796666667
428,52,1.11
428,53,1.096666667
428,54,-0.833333333
428,55,-1.483333333
428,56,-1.06
428,57,-0.800000000000001
428,58,-0.7
428,59,0.396666667
428,60,-0.163333333
428,61,-0.52
428,62,-0.423333333
428,63,-0.463333333
428,64,-0.73
428,65,-0.756666666999999
428,66,-0.753333333
428,67,-0.846666667
428,68,-0.946666667000001
428,69,-0.633333333
428,70,0.333333333
428,71,0.21
428,72,0.653333333
428,73,0.619999999999999
428,74,0.503333333
428,75,0.126666667
428,76,-0.603333333
428,77,-1.153333333
428,78,-2.34
428,79,-1.52
428,80,-2.013333333
428,81,-1.71
428,82,-0.966666667
428,83,-0.406666667
428,84,-0.936666667
428,85,-0.823333333
428,86,-0.56
428,87,-0.81
428,88,-0.623333333
428,89,-0.333333333
428,90,-0.0933333329999999
428,91,0.056666667
428,92,0.476666667
428,94,-0.0666666670000002
428,95,0.27
428,96,0.326666667
428,97,0.333333333000001
428,98,0.123333333
428,99,0.216666666999999
428,100,-0.0466666670000002
428,101,0.0833333329999997
428,102,-0.0533333330000003
428,103,-0.741666667
428,105,-2.966666667
428,106,-2.763333333
428,108,-1.013333333
428,109,-1.856666667
428,110,-0.786666667
428,111,0.126666667
428,112,-0.253333333
428,114,-0.123333333
428,115,-0.133333333
428,116,-0.153333333
428,117,-0.163333333
428,118,-0.333333333
428,119,-0.336666667
428,123,0.113333333
428,124,0.019666667
428,125,-0.00333333299999999
428,126,-0.07
428,127,-0.186666667
428,129,-0.123333333
428,130,-0.026666667
428,131,-0.033333333
428,132,-0.026666667
428,133,-0.023333333
428,134,-0.05
428,135,-0.117
428,136,-0.296666667
428,137,-0.283333333
428,138,-0.333333333
428,146,0.35
428,147,0.3
428,148,0.123966667
428,149,-0.118433333
428,150,-0.2571
429,39,-0.593333332999999
429,40,-0.97
429,41,-1.596666667
429,42,-1
429,43,-0.956666667
429,44,-1.19
429,45,-0.5
429,46,-0.493333333
429,47,-0.146666667
429,48,0.11
429,49,0.113333333
429,50,0.826666667
429,51,1.126666667
429,52,1.46
429,53,1.496666667
429,55,-1.573333333
429,56,-0.32
429,57,-0.54
429,58,-0.31
429,60,-0.173333333
429,61,-0.0600000000000005
429,62,0.0366666670000004
429,63,-0.0333333329999999
429,64,-0.37
429,65,-0.096666667
429,66,-0.483333333
429,67,-0.216666667
429,68,-0.756666667
429,69,-0.603333333
429,70,0.843333333
429,71,0.19
429,72,0.563333332999999
429,74,0.283333333
429,75,-0.403333333
429,79,-1.55
429,80,-1.373333333
429,81,-1.46
429,82,0.233333333
429,83,-0.236666667
429,84,-0.816666667
429,85,-0.723333333
429,86,-0.27
429,87,-0.31
429,88,-0.303333333
429,89,-0.433333333
429,90,-0.293333333
429,91,0.126666667
429,92,0.386666667
429,93,0.406666667
429,94,0.593333333
429,95,0.38
429,97,0.563333333
429,98,0.373333333
429,99,0.396666667
429,100,-0.0466666670000002
429,101,0.0633333330000001
429,102,-0.113333333
429,104,-1.42
429,105,-2.776666667
429,106,-1.993333333
429,108,-1.203333333
429,110,-0.336666667
429,130,-0.093666667
429,131,-0.127333333
429,132,-0.124666667
429,134,-0.132
429,135,-0.268
429,136,-0.232666667
429,138,-0.547333333
429,140,-0.146
429,142,0.1683
429,143,0.150166667
429,144,-0.0875333330000001
429,146,0.4442
429,148,-0.0291333330000003
429,150,-0.2553
431,39,0.176666667
431,40,-0.86
431,42,-0.82
431,44,-0.63
431,45,-0.44
431,46,-0.283333333
431,47,-0.096666667
431,48,0.0600000000000001
431,49,0.243333333
431,50,0.786666667
431,51,1.076666667
431,52,0.78
431,54,-0.203333333
431,55,-0.633333333
431,57,0.0299999999999994
431,58,0.27
431,59,0.396666667
431,60,0.326666667
431,61,0.0599999999999996
431,62,0.246666667
431,63,0.0466666670000002
431,64,-0.31
431,66,-0.0733333329999999
431,67,-0.276666667
431,68,-0.836666667
431,70,0.903333333
431,71,0.25
431,72,0.543333333
431,74,0.983333332999999
431,75,0.216666667
431,76,-0.383333333
431,77,-1.183333333
431,78,-2.34
431,79,-1.38
431,80,-1.243333333
431,81,-0.98
431,83,-0.306666667
431,84,-0.966666667
431,86,-0.18
431,87,-0.35
431,88,-0.453333333
431,90,-0.0433333330000001
431,91,0.476666667
431,95,-0.0230000000000001
431,96,0.466666667
431,97,0.453333333
431,98,0.353333333
431,99,0.346666667
431,100,0.133333333
431,102,-0.0133333330000003
431,103,-0.646666667
431,104,-1.56
431,105,-2.696666667
431,106,-2.293333333
431,107,-0.966666667
431,108,-1.543333333
431,109,-2.016666667
431,110,-0.786666667
431,111,-0.723333333
431,112,-0.313333333
431,116,-0.103333333
431,118,-0.463333333
431,120,-0.186666667
431,121,NaN
431,122,-0.073333333
431,123,-0.056666667
431,124,-0.00333333299999999
431,125,-0.073333333
432,39,-0.123333333
432,40,-0.96
432,41,-1.806666667
432,42,-0.57
432,43,-0.116666667
432,44,-0.33
432,45,-0.0899999999999999
432,46,0.466666667
432,47,0.503333333
432,48,0.56
432,49,0.643333333
432,50,0.886666667
432,51,0.876666667
432,52,0.78
432,53,0.736666667
433,39,-0.713333333
433,40,-1.26
433,41,-1.706666667
433,42,-1.22
433,43,-0.716666667
433,44,-0.56
433,45,-0.41
433,46,-0.133333333
433,47,0.00333333300000005
433,48,0.29
433,49,0.303333333
433,50,0.836666667
433,51,1.246666667
433,52,1.28
433,53,1.236666667
433,54,0.0466666670000002
433,55,-1.313333333
433,56,-0.9
433,57,-0.220000000000001
433,58,0.0199999999999996
433,59,0.456666667
433,60,0.0766666669999996
433,61,0.279999999999999
433,62,0.00666666700000018
433,63,0.266666667
433,64,-0.34
433,65,0.0533333330000003
433,66,-0.293333333
433,67,-0.306666667
433,68,-0.746666667
433,69,-0.843333333
433,70,0.383333332999999
433,71,0.4
433,72,0.643333332999999
433,74,0.763333332999999
433,75,0.176666667
433,76,-0.383333333
433,77,-1.523333333
433,78,-2.63
433,79,-1.38
433,80,-1.643333333
433,81,-1.66
433,82,0.0133333330000001
433,83,-0.156666667
433,84,-0.726666667
433,85,-0.803333333
433,86,-0.15
433,87,-0.69
433,88,-0.373333333
433,89,0.116666667
433,90,0.026666667
433,91,0.086666667
433,92,0.506666667
433,93,0.216666667
433,94,-0.106666667
433,95,-0.12
433,96,-0.163333333
433,97,0.193333333
433,98,0.203333333
433,99,0.256666666999999
433,100,0.00333333299999961
433,101,-0.316666667
433,103,-0.676666667
433,105,-2.796666667
433,110,-0.216666667
433,112,-0.293333333
433,113,-0.233333333
433,121,-0.033333333
433,122,0.081666667
433,123,0.00333333299999999
433,124,0.076666667
433,125,-0.013333333
433,126,0.03
433,127,-0.040666667
433,128,-0.016666667
433,129,-0.003333333
433,130,0.005133333
433,131,-0.063333333
433,132,-0.038566667
433,133,-0.033333333
433,134,-0.04
433,135,0.01
433,136,-0.201066667
433,137,-0.146733333
433,138,-0.078333333
433,139,-0.120033333
433,140,-0.2067
433,141,-0.0467000000000001
433,142,0.2435
433,143,0.176666667
433,144,-0.0933333330000001
433,145,0.25
433,146,0.23
433,147,0.24
433,148,0.276666667
433,149,-0.163333333
433,150,-0.58
434,39,-0.723333332999999
434,40,-1.16
434,41,-2.006666667
434,43,-1.316666667
434,44,-1.23
434,45,-0.84
434,46,-1.033333333
434,47,-0.496666667
434,48,-0.54
434,50,0.386666667
434,52,0.98
434,53,0.536666667
437,40,-1.26
437,42,-0.62
437,43,-1.416666667
437,44,-1.73
437,46,-0.233333333
437,49,-0.456666667
437,51,0.876666667
437,52,0.78
437,53,0.536666667
437,54,-1.103333333
439,41,-2.106666667
439,42,-1.82
439,43,-1.016666667
439,44,-0.93
439,45,NaN
439,46,NaN
439,47,NaN
439,48,NaN
439,49,NaN
439,50,NaN
439,51,0.976666667
439,52,0.58
439,53,0.736666667
439,54,-0.903333333
439,55,-1.633333333
439,57,-0.77
439,58,-0.33
439,59,0.096666667
439,60,0.176666667
439,61,-0.44
439,62,-0.453333333
439,63,-0.353333333
439,64,-0.31
439,65,-0.446666667
439,66,-0.273333333
439,68,-1.346666667
439,69,-0.893333333
439,71,-0.0499999999999998
439,72,0.643333332999999
439,74,0.713333333
439,76,-0.583333333
439,78,-2.34
439,79,-1.73
439,81,-1.43
439,83,-0.476666667
439,84,-0.916666667
439,85,-0.863333333
439,86,-0.26
439,87,-0.55
439,88,-0.453333333
439,104,-1.74
440,41,-1.606666667
440,42,-1.18
440,43,-0.866666667
440,44,-1.13
440,45,-0.49
440,46,-0.283333333
440,47,0.00333333300000005
440,48,-0.04
440,49,-0.016666667
440,50,0.536666667
440,51,0.976666667
440,52,0.87
442,46,0.136666667
442,47,-0.196666667
442,48,0.38
442,49,0.283333333
442,50,0.856666667
442,51,1.116666667
442,52,0.63
442,53,0.976666667
442,54,-0.133333333
442,55,-0.903333333
442,56,-0.29
442,57,0.0499999999999998
442,58,0.13
442,59,0.696666667
442,60,0.296666667
442,61,0.34
442,63,-0.0333333329999999
442,65,-0.196666667
442,66,-0.0733333329999999
442,67,-0.156666667000001
446,48,-0.24
446,50,0.486666667
446,51,0.876666667
446,52,0.180000000000001
446,53,0.636666667
446,54,-0.503333333
446,55,-1.133333333
446,56,-0.74
446,57,-0.470000000000001
446,58,0.119999999999999
446,59,0.396666667
446,60,-0.123333333
446,61,0.0599999999999996
446,62,0.146666667
446,63,0.0466666670000002
446,64,-0.41
446,65,-0.0466666669999993
446,67,-0.176666667
446,68,-0.846666667
446,69,-0.293333333000001
446,70,1.053333333
446,71,0.65
446,72,0.443333333
446,73,0.42
446,74,0.513333332999999
446,76,-0.683333333
446,77,-1.583333333
446,78,-2.34
446,79,-1.13
446,80,-1.893333333
446,82,-0.386666667
446,83,-0.656666667
446,84,-1.066666667
446,85,-0.543333333
446,86,-0.66
446,87,-0.47
446,88,-0.283333333
446,89,0.016666667
446,91,0.586666667
446,92,0.506666667
446,93,0.436666667
446,94,0.563333333
446,95,0.16
446,96,0.0266666670000002
446,97,0.293333333000001
446,98,0.203333333
446,99,0.406666667
446,100,0.00333333299999961
446,101,-0.166666667
446,102,-0.363333333
446,103,-0.596666667
446,104,-1.51
446,105,-2.856666667
446,106,-2.223333333
446,107,-0.406666667
446,108,-0.853333333
446,109,-1.486666667
446,110,-0.426666667
446,111,-0.143333333
446,112,-0.203333333
446,113,-0.153333333
446,114,-0.103333333
446,115,-0.043333333
446,116,-0.113333333
446,117,-0.173333333
446,118,-0.103333333
446,119,-0.126666667
446,120,-0.136666667
446,121,-0.083333333
446,122,0.036666667
446,123,0.00333333299999999
446,124,-0.063333333
446,125,-0.113333333
446,126,-0.0783
446,127,-0.059966667
446,128,-0.006666667
446,129,-0.001733333
446,130,-0.017366667
446,131,-0.039433333
446,132,-0.016366667
446,133,-0.003733333
446,134,-0.0073
446,140,-0.245
446,141,-0.135
446,142,0.1404
446,143,0.083566667
446,144,-0.118333333
446,146,0.24
446,147,0.19
446,148,-0.0213333330000003
448,48,-0.39
448,49,-0.256666667
448,50,0.386666667
448,51,0.726666667
448,52,0.53
448,53,NaN
448,54,NaN
448,55,NaN
448,56,-1.24
448,57,-1.32
448,58,0.17
448,85,-0.593333333
448,86,-0.66
448,88,-0.333333333
448,89,-0.083333333
448,90,-0.0733333329999999
448,91,0.286666667
448,92,0.00666666700000018
448,93,-0.383333333
448,94,0.363333333
448,95,0.16
448,96,0.076666667
448,97,0.193333333
448,98,0.203333333
448,99,0.156666667
448,100,0.253333333
448,101,-0.116666667
448,102,-0.0633333330000001
448,103,-0.346666667
448,106,-1.623333333
448,107,-0.856666667
450,49,-0.256666667
450,50,0.686666667
450,52,0.73
450,54,-0.603333333
450,55,-1.083333333
450,56,-0.59
450,57,-0.470000000000001
450,58,0.17
450,59,NaN
450,62,0.0466666670000002
450,63,0.096666667
451,50,0.386666667
451,51,0.676666667
451,52,1.23
451,53,0.936666667
451,55,-0.843333333
451,56,-0.84
451,57,-0.87
451,58,-0.180000000000001
451,60,-0.0233333330000001
451,61,-0.04
451,65,0.0533333330000003
452,52,0.38
452,53,1.436666667
452,54,0.296666667
452,55,-0.433333333
452,56,-0.74
452,57,-0.67
452,58,-0.380000000000001
452,59,0.896666667
452,60,NaN
452,62,NaN
452,63,0.246666667
452,64,0.0899999999999999
452,65,-0.056666667
452,66,-0.253333333
452,67,-0.676666667
452,68,-0.246666667
452,69,-0.793333333000001
452,70,-0.0666666669999998
456,54,-0.903333333
456,55,-1.633333333
456,56,-1.54
456,57,-0.77
456,58,NaN
456,59,NaN
456,60,-1.023333333
456,61,-0.94
456,62,NaN
456,63,NaN
456,64,NaN
456,66,-0.423333333
456,67,-0.476666667
456,68,NaN
456,69,NaN
456,70,NaN
456,71,NaN
456,72,NaN
456,73,NaN
456,74,NaN
456,75,0.266666667
456,76,-0.733333333
456,77,NaN
456,78,NaN
456,79,NaN
456,80,-1.293333333
456,81,NaN
456,82,NaN
456,84,NaN
456,85,NaN
456,87,-0.22
456,88,0.016666667
456,90,0.076666667
456,91,0.486666667
456,92,-0.0933333329999999
456,93,NaN
456,94,NaN
456,95,NaN
456,96,-0.173333333
456,97,NaN
456,98,NaN
456,99,NaN
456,100,NaN
456,103,0.103333333
456,104,-0.86
456,105,-3.106666667
456,106,-1.973333333
456,113,-0.143333333
456,114,-0.00333333299999999
456,115,0.106666667
456,116,0.036666667
456,118,-0.053333333
456,119,-0.176666667
456,121,-0.033333333
456,122,NaN
456,123,0.103333333
456,125,0.086666667
456,127,-0.016666667
456,129,-0.003333333
456,135,-0.335
456,136,-0.501666667
456,137,NaN
456,138,-0.618333333
456,139,-0.478333333
456,140,-0.345
456,141,0.0649999999999999
456,142,0.09
456,143,0.0116666670000001
456,144,-0.068333333
456,145,0.0350000000000001
456,146,0.0650000000000002
456,147,NaN
456,149,-0.138333333
458,56,-0.59
458,57,-1.22
458,59,-0.153333333
458,61,-0.44
458,62,-0.453333333
458,63,-0.703333333
458,64,-0.51
458,65,-0.496666667
458,66,-0.823333333
458,67,-0.426666667
458,69,-0.743333333000001
458,70,-0.0466666670000002
458,71,-0.0999999999999996
458,72,0.293333333
458,74,0.213333333
458,76,-0.283333333
462,56,-0.59
462,57,-0.37
462,58,-0.45
462,59,NaN
462,60,0.0666666669999998
462,61,-0.31
462,62,-0.263333332999999
462,64,-0.56
462,65,-0.316666667
462,66,-0.283333333
462,67,0.0633333330000001
462,68,-0.706666667
462,70,0.413333333
462,71,0.21
463,56,-0.34
463,57,-1.27
463,58,-0.680000000000001
463,59,0.296666667
463,60,0.0766666669999996
463,61,-0.04
463,62,-0.303333332999999
463,63,-0.253333333
463,64,-0.66
463,65,-0.446666667
463,66,-0.423333333
463,67,-0.626666667
463,68,-1.146666667
463,69,-0.793333333000001
463,70,0.253333333
463,71,0.300000000000001
463,72,1.143333333
463,73,0.52
463,74,0.613333333
463,75,0.166666667
463,76,-0.183333333
463,77,-1.233333333
463,78,-2.44
463,79,-1.23
463,80,-1.343333333
463,81,-1.63
463,82,-0.636666667
463,83,-0.656666667
463,84,-1.116666667
463,85,-0.593333333
463,86,-0.66
463,87,-0.37
463,88,-0.333333333
463,90,-0.173333333
463,91,0.086666667
463,92,0.826666667
463,95,0.0600000000000001
463,96,-0.273333333
463,97,0.143333333
463,98,0.453333333
463,99,0.156666667
463,100,0.103333333
463,101,-0.136666667
463,102,-0.463333333
463,103,-1.046666667
463,104,-2.11
463,105,-3.206666667
463,106,-2.663333333
463,107,-1.156666667
463,108,-1.853333333
463,109,-2.296666667
463,110,-0.826666667
463,111,-0.143333333
463,112,-0.293333333
463,113,-0.243333333
463,114,-0.203333333
463,115,-0.113333333
463,116,-0.263333333
463,117,-0.073333333
463,118,-0.103333333
463,120,-0.136666667
463,121,-0.133333333
463,122,0.036666667
463,124,-0.063333333
463,125,-0.063333333
463,126,-0.1
463,127,-0.066666667
463,128,-0.026666667
463,129,-0.085133333
463,130,-0.036666667
463,131,-0.093333333
463,132,-0.126666667
463,133,-0.173333333
463,136,-0.971666667
463,137,-0.514333333
463,138,-0.010333333
463,140,-0.27
463,141,0.0324
463,142,0.09
463,143,0.076666667
463,144,-0.0933333330000001
463,145,0.0900000000000001
463,150,-0.5
464,56,-1.19
464,57,NaN
464,58,-0.380000000000001
