Bias_data_mat_h41,Bias_data_mat_h42,Bias_data_mat_h43
40,44,-1.643333333
40,46,-0.35
40,47,-0.186666667
40,51,1.896666667
40,52,0.966666667
40,53,0.596666667
40,54,-0.12
40,55,-1.16
40,56,-1.07
40,57,-0.583333333
40,58,-0.133333333
40,59,0.329999999999999
40,60,-0.0433333329999996
40,61,-0.0533333329999994
40,63,0.0233333330000001
40,64,NaN
40,66,-1.026666667
40,67,-0.703333333000001
40,68,-0.646666667
40,70,0.823333333
40,71,1.26
40,72,0.793333333
40,73,1.016666667
40,74,0.896666667
40,75,-0.943333333
40,77,-2.93
40,78,-4.203333333
40,79,-3.7
40,80,-1.996666667
40,81,-1.526666667
40,82,-0.786666667
40,83,-1.083333333
40,84,-1.54
40,85,-1.2
40,86,-0.883333333
40,87,-0.893333333
40,88,-0.483333333
40,89,-0.113333333
40,90,0.306666667
40,91,0.636666667
40,93,0.96
43,1,-2.483333333
43,5,0.640000000000001
43,6,0.300000000000001
43,7,0.92
43,8,1.796666667
43,9,2.32
43,10,0.803333332999999
43,11,-0.316666667
43,12,-4.04
43,13,-4.893333333
43,14,-3.333333333
43,15,NaN
43,16,NaN
43,17,-0.776666667
43,18,-1.466666667
43,19,NaN
43,21,-0.206666667
43,22,-0.336666667
43,23,-1.076666667
43,24,-0.39
43,25,0.51
43,26,0.726666667
43,28,0.00999999999999979
43,29,-0.256666666999999
47,2,-5.093333333
47,3,-5.893333333
47,4,-4.103333333
47,5,-2.06
47,6,-0.199999999999999
47,7,0.27
47,8,0.986666667
47,9,0.32
47,10,-1.096666667
47,11,-1.316666667
51,4,-4.003333333
51,5,0.34
51,6,1.3
51,7,1.67
51,10,0.203333333
51,14,-2.933333333
51,17,-1.876666667
51,19,-1.663333333
51,20,-0.693333333
51,21,0.243333333
51,22,0.683333333
51,23,-0.0766666669999996
51,24,0.21
51,25,0.91
51,26,1.726666667
51,30,0.253333333
51,31,-0.24
51,33,-0.623333333
51,34,-0.51
60,3,-2.193333333
60,4,-2.503333333
60,5,-1.26
60,6,1.4
60,7,2.37
60,8,2.896666667
60,9,2.92
60,10,1.003333333
60,11,-0.116666667000001
60,12,-2.74
60,13,-2.993333333
60,14,-1.833333333
60,16,-1.26
60,17,-1.476666667
60,18,-1.646666667
60,19,-1.463333333
60,20,-0.143333333
60,21,1.043333333
60,22,0.863333333
60,23,0.423333333
60,24,0.21
60,25,1.01
60,26,2.226666667
60,27,3.04
60,28,2.41
60,29,1.043333333
60,30,0.853333333
60,31,-0.04
60,32,0.246666667
60,33,0.176666667
60,34,-0.00999999999999979
60,35,-0.976666667
60,36,-1.44
60,37,-1.623333333
60,38,-2.46
60,39,-2.406666667
60,40,-2.32
60,41,-3.416666667
60,42,-1.93
60,43,-1.44
60,44,-1.533333333
60,45,-0.996666667
60,46,-0.74
60,47,-0.756666667
60,48,-0.313333333
60,49,0.176666667
62,1,-0.683333333
62,2,-2.093333333
62,3,NaN
62,4,-0.603333333
62,5,0.640000000000001
62,6,1.8
62,7,1.97
62,8,2.796666667
62,9,1.82
62,10,2.803333333
62,11,1.183333333
62,12,NaN
62,13,-1.393333333
62,14,-0.633333332999999
62,15,-0.103333333
62,16,-0.86
62,17,-0.476666667
62,18,-0.846666667
62,19,-0.963333333
62,20,0.056666667
62,22,0.0633333330000001
62,23,-0.0766666669999996
62,24,-0.59
62,25,0.41
62,26,2.226666667
62,27,2.74
62,28,NaN
62,29,0.743333333000001
62,30,0.653333333
62,31,-0.640000000000001
62,32,0.146666667000001
62,33,0.976666667
62,34,0.49
62,35,-0.476666667
62,36,-1.19
62,37,-1.123333333
62,38,-1.96
62,39,-2.356666667
62,40,-2.52
62,41,-3.316666667
62,42,-2.03
62,43,-0.84
62,44,-1.833333333
62,45,-0.996666667
62,46,-0.34
65,1,-1.183333333
65,3,-1.293333333
65,4,-3.103333333
65,5,-1.96
65,7,NaN
65,9,1.42
65,11,-1.566666667
65,12,NaN
65,13,-3.193333333
65,15,NaN
65,16,-1.91
65,17,-1.676666667
65,18,-1.646666667
65,19,-1.263333333
65,20,-0.543333333000001
65,21,-0.00666666700000018
65,22,0.613333333
65,23,NaN
65,24,-1.09
65,25,-0.890000000000001
65,27,3.74
65,34,0.24
65,36,-2.09
65,37,-1.873333333
65,38,-2.66
65,39,-2.006666667
65,40,-2.35
65,41,-3.166666667
65,42,-2.49
65,43,NaN
65,44,-2.333333333
65,45,-1.696666667
65,46,-1.02
65,47,-1.006666667
65,48,0.436666667
65,49,1.076666667
65,50,2.07
65,51,2.436666667
65,52,1.876666667
65,53,1.466666667
65,54,0.21
65,55,-0.62
65,56,-1.38
65,57,-0.403333333
65,58,0.226666667
65,59,NaN
65,60,0.096666667
65,61,-0.353333333
65,62,0.14
65,63,0.103333333
65,64,-0.473333333
65,65,-0.0766666670000005
65,66,-0.646666667000001
65,67,0.106666667
65,68,-0.546666667
65,69,-0.0499999999999998
65,70,1.143333333
65,71,1.22
65,72,1.613333333
65,73,1.116666667
65,74,1.116666667
65,75,-0.883333333
65,76,-2.34
65,77,-2.73
65,78,-3.593333333
65,79,-2.98
65,80,-2.186666667
65,81,-1.756666667
65,82,-1.466666667
65,83,-0.993333333
65,84,-1.16
65,86,-1.083333333
65,87,-0.283333333
65,88,-0.223333333
65,89,0.286666667
65,90,0.806666667
65,92,1.063333333
65,93,-0.49
65,94,-0.273333333
65,95,0.793333333
65,96,1.103333333
65,97,1.106666667
65,98,0.903333333
65,99,0.583333333
65,100,0.0366666669999995
65,101,-0.696666667
65,102,-1.51
65,104,-3.573333333
65,105,-3.506666667
66,1,NaN
66,2,NaN
66,4,NaN
66,5,-1.06
66,6,1
66,7,1.17
66,8,1.796666667
66,9,1.32
66,10,-0.696666667000001
66,11,-0.916666666999999
66,12,-1.64
66,13,-2.193333333
66,14,-2.633333333
66,15,-1.203333333
66,16,-1.76
66,17,-1.976666667
66,19,-1.763333333
66,20,-1.443333333
66,22,-0.336666667
66,23,-0.376666666999999
66,24,-0.0899999999999999
66,25,0.21
66,26,1.326666667
66,27,2.44
66,28,1.91
66,29,1.043333333
66,31,-0.24
66,34,-0.71
67,2,-3.093333333
67,3,-2.893333333
67,4,-3.103333333
67,6,1.8
67,7,NaN
67,8,2.296666667
67,9,2.12
67,10,0.203333333
67,13,-2.593333333
67,14,-2.433333333
67,17,-2.226666667
68,1,-6.183333333
68,2,-5.693333333
68,3,-5.893333333
68,4,-3.803333333
68,5,-1.16
68,6,-0.199999999999999
68,8,1.296666667
68,9,0.720000000000001
68,11,NaN
68,12,-3.14
68,13,-4.793333333
68,14,-2.633333333
68,15,-2.503333333
68,16,-2.26
68,17,-2.976666667
68,18,-2.296666667
68,19,-1.863333333
68,20,-0.743333333000001
68,21,0.243333333
68,22,0.363333333
69,1,-5.683333333
69,2,NaN
69,3,NaN
69,4,-3.103333333
69,5,-1.86
69,6,-0.199999999999999
69,7,NaN
69,11,-1.816666667
69,13,-4.393333333
69,17,-1.476666667
69,18,-1.396666667
69,19,-1.463333333
69,20,-0.843333333
69,21,0.193333333
69,24,-0.49
69,25,0.00999999999999979
69,26,1.926666667
69,29,1.043333333
69,30,0.753333333
69,31,NaN
69,33,0.276666667
69,34,-0.41
70,1,-3.683333333
70,2,-6.093333333
70,3,-7.093333333
70,4,-7.003333333
70,5,-3.36
70,6,-0.699999999999999
70,7,0.67
70,8,0.796666667
70,9,0.32
70,10,-2.196666667
70,11,-3.616666667
70,12,-4.04
70,13,-4.093333333
70,14,-2.733333333
70,15,-3.903333333
70,16,-3.16
70,17,-2.276666667
70,18,-1.746666667
70,19,-1.763333333
70,20,0.356666667
70,21,1.443333333
70,22,1.463333333
70,23,0.223333333
70,24,0.71
70,25,1.41
70,26,2.426666667
70,27,1.54
70,28,0.81
70,29,0.643333333
70,30,0.653333333
70,31,0.46
70,32,1.146666667
70,33,0.976666667
70,34,0.49
70,36,-2.04
70,37,-1.623333333
70,38,-1.76
70,40,-2.62
72,1,-1.983333333
72,2,NaN
72,3,-2.893333333
72,4,-3.703333333
72,5,NaN
72,6,1.3
72,8,2.546666667
72,9,2.82
72,11,-0.516666666999999
72,12,-2.04
72,14,-1.833333333
72,15,-1.103333333
72,18,-1.396666667
72,19,-1.463333333
72,20,-2.343333333
72,22,1.363333333
72,23,NaN
72,24,0.46
72,25,2.01
72,26,NaN
72,27,3.04
72,29,NaN
72,30,1.153333333
75,1,-2.183333333
75,2,-4.093333333
75,3,-2.393333333
75,4,-2.103333333
75,5,-0.859999999999999
75,6,-0.199999999999999
75,8,2.296666667
75,12,-3.74
75,16,-3.86
75,17,-3.476666667
79,1,-3.483333333
79,2,-3.293333333
79,3,-6.293333333
79,4,-3.803333333
79,5,-2.16
79,6,1.2
79,7,0.77
79,8,1.996666667
79,9,0.82
79,10,-0.696666667000001
79,14,-5.033333333
79,15,-2.003333333
79,16,-0.760000000000001
79,17,-0.476666667
79,18,-1.446666667
79,20,-0.943333333
79,21,-0.756666667
79,22,-0.336666667
79,23,-0.576666667
79,24,-0.0899999999999999
79,25,0.609999999999999
79,26,-0.0733333329999999
80,2,-5.493333333
80,4,-3.003333333
80,5,-0.959999999999999
80,7,1.57
80,8,2.396666667
80,9,1.42
80,10,0.803333332999999
80,13,-3.693333333
80,17,-1.376666667
80,18,-1.746666667
80,19,-1.563333333
80,22,0.363333333
80,24,-0.0899999999999999
82,1,-2.983333333
82,2,-0.943333333
82,7,1.37
82,8,2.546666667
82,9,2.12
82,10,0.503333332999999
82,11,-0.966666667
82,12,-3.54
82,13,-4.493333333
82,14,-4.583333333
82,15,-2.603333333
82,16,-1.76
82,17,-2.976666667
82,18,-2.346666667
82,19,-1.163333333
82,20,-0.843333333
82,21,1.043333333
82,22,0.463333333
82,23,-0.276666667
82,24,-0.29
82,25,0.31
82,26,2.026666667
82,27,2.64
82,31,-1.24
82,32,0.246666667
82,35,-0.276666667
84,1,-6.683333333
84,2,-8.093333333
84,4,-2.603333333
84,5,2.14
84,6,1.3
84,7,0.92
84,9,-0.68
84,10,-1.396666667
84,11,-2.116666667
84,12,-5.54
84,14,-2.833333333
84,15,-2.603333333
84,16,-2.36
84,17,NaN
84,18,-3.046666667
84,19,-2.463333333
84,20,-0.643333333
84,21,1.443333333
84,22,1.063333333
84,24,-0.59
84,25,NaN
84,26,-0.773333333
84,28,-1.59
84,29,-1.656666667
84,30,-1.546666667
84,31,-3.74
84,32,-1.753333333
84,33,-1.523333333
84,34,-1.26
84,35,-1.776666667
84,36,NaN
84,37,-1.123333333
84,38,-1.96
84,39,NaN
84,40,-2.52
84,41,-3.816666667
84,42,-1.93
84,43,-0.34
84,44,0.0666666670000002
84,45,0.503333333
84,46,0.46
84,48,NaN
84,49,NaN
84,50,1.88
84,51,1.236666667
84,52,-0.403333333
84,53,-1.133333333
84,54,-2.44
84,55,NaN
84,56,-1.98
84,57,-1.803333333
84,58,-1.423333333
84,59,NaN
84,60,-0.753333333
84,61,NaN
84,62,-0.71
84,63,NaN
84,64,-1.623333333
84,65,-1.276666667
84,66,-1.046666667
84,67,-0.993333333000001
84,68,NaN
84,70,2.043333333
84,71,NaN
84,72,1.213333333
84,73,1.116666667
84,74,1.316666667
84,75,NaN
84,76,NaN
84,77,-2.33
84,78,-3.793333333
84,79,NaN
84,80,-1.586666667
84,81,-1.756666667
84,82,-0.166666667
84,83,NaN
84,84,NaN
84,85,-0.77
84,86,-0.283333333
84,88,0.076666667
84,89,0.586666667
84,90,0.606666667
84,92,0.0633333330000001
84,93,0.46
84,94,0.726666667
84,96,-0.196666667000001
84,97,-0.293333333000001
84,98,-1.096666667
84,100,-0.763333333
84,101,-1.696666667
84,102,-1.91
84,103,NaN
84,104,-3.573333333
84,105,-3.006666667
84,106,-3.203333333
84,108,-1.726666667
84,109,-1.543333333
84,110,-0.643333333
84,112,-0.153333333
84,113,-0.243333333
84,114,-0.163333333
86,1,0.916666666999999
86,3,-3.193333333
86,5,-1.16
86,11,0.0833333330000006
86,12,-1.74
86,13,-3.293333333
86,16,-3.96
86,21,0.243333333
86,23,-0.876666666999999
86,24,-1.49
86,25,-0.890000000000001
87,1,-3.683333333
87,3,NaN
87,5,NaN
87,6,2.8
87,7,1.67
87,8,2.496666667
87,10,NaN
87,11,-1.316666667
87,13,-4.893333333
87,15,-2.103333333
87,16,-1.36
87,26,NaN
87,27,NaN
87,28,NaN
87,33,1.226666667
87,34,0.49
94,5,NaN
94,6,0.200000000000001
94,7,1.52
94,8,1.996666667
94,9,1.22
94,10,0.00333333299999872
94,12,-2.64
94,14,-1.733333333
94,15,-1.203333333
94,16,-1.86
94,18,-1.046666667
94,19,-1.163333333
94,21,0.203333333
94,22,0.463333333
94,23,0.0133333330000003
94,24,0.00999999999999979
94,25,1.19
94,26,2.556666667
94,28,2.11
94,29,0.0433333330000005
94,31,0.66
94,32,NaN
94,35,-1.276666667
94,37,-1.123333333
94,39,-2.006666667
94,40,-2.72
94,41,-3.216666667
94,42,-2.13
94,43,-1.84
94,44,-1.633333333
94,45,-0.896666667
94,46,-0.64
94,47,-0.956666667
94,48,0.286666667
94,49,NaN
94,50,1.98
94,51,2.136666667
94,52,0.696666667
94,53,0.166666666999999
94,54,0.0599999999999996
94,56,-0.180000000000001
94,57,0.796666667
94,58,0.276666667
94,59,0.359999999999999
94,60,-0.553333332999999
94,61,-0.953333333
94,63,-0.546666666999999
94,64,-1.123333333
94,65,-0.376666667
94,66,-1.446666667
94,68,-0.146666667
94,69,0.45
94,71,1.1
94,72,1.233333333
94,73,0.906666667
94,75,-0.913333333000001
94,79,-2.58
94,80,-1.486666667
99,7,2.34
99,8,1.786666667
99,9,1.89
99,10,0.703333333
99,11,0.133333332999999
99,14,-1.333333333
99,15,-1.603333333
99,16,-1.36
99,17,-2.676666667
99,18,-2.446666667
99,19,-1.663333333
99,20,-1.343333333
99,25,0.609999999999999
99,27,2.44
99,28,2.11
99,29,1.443333333
99,30,-0.246666667
99,31,-0.140000000000001
99,32,0.0466666670000002
99,33,-0.823333333000001
99,35,-2.076666667
99,37,NaN
99,39,-2.506666667
99,40,-2.52
99,41,-2.816666667
99,42,-2.53
99,43,-1.24
99,44,-1.333333333
99,46,-0.34
99,47,-0.056666667
99,48,0.586666667
99,49,0.976666667
99,50,1.68
99,51,2.036666667
99,53,0.566666667
99,55,-0.970000000000001
99,56,-0.880000000000001
99,58,-0.423333333
99,60,0.346666667
99,62,-0.11
99,64,-0.323333333
99,66,-0.746666667
99,68,-1.046666667
99,70,1.143333333
99,71,1.02
99,74,0.216666667
99,78,-4.093333333
99,79,-3.78
99,81,-2.356666667
99,83,-1.793333333
99,84,-1.86
99,85,-1.27
99,86,-1.283333333
99,87,-1.583333333
99,88,-1.223333333
99,90,0.606666667
99,91,0.336666667
99,92,0.663333333
99,94,0.526666667
99,95,0.793333333
99,96,0.603333333
99,98,0.603333333
99,99,0.483333333
99,100,0.0366666669999995
99,102,-0.91
99,104,-3.273333333
99,107,-2.586666667
99,109,-2.243333333
99,110,-1.343333333
99,114,-0.563333333
100,9,1.31
100,17,-2.476666667
100,19,-1.763333333
100,20,-0.143333333
100,21,-0.456666667
100,22,0.293333333
100,23,-0.526666667
100,24,-0.04
100,25,0.76
100,26,2.226666667
100,27,2.04
100,28,1.16
100,29,-0.056666667
100,30,-0.596666667
100,31,-1.24
100,33,-0.773333333
100,34,-0.76
100,35,-2.976666667
404,37,-1.073333333
404,38,-2.02
404,39,-2.196666667
404,40,-2.63
404,41,-2.646666667
404,42,-1.85
404,43,-1.82
404,44,-1.463333333
404,45,-1.006666667
404,46,-0.73
404,47,-0.616666667
404,48,0.416666667
404,49,0.846666667
404,50,1.52
404,52,0.746666667
404,53,-0.553333333
404,54,-1.46
404,55,-2.19
404,56,-0.99
404,57,-0.393333333
404,58,-0.193333333
404,59,-0.28
404,60,-0.513333332999999
404,61,-0.573333333
404,62,-0.38
404,63,-0.376666666999999
404,64,-0.493333333
404,65,-0.206666667
404,66,-0.956666667
404,67,-0.823333333000001
404,70,0.783333333
404,71,1.02
404,73,0.706666667
405,37,0.476666667
405,38,-1.29
405,39,-1.606666667
405,40,-1.62
405,41,-2.416666667
405,42,-1.73
405,43,-1.94
405,45,-0.196666667
405,46,-0.34
405,48,NaN
405,49,0.876666667
405,50,1.48
405,51,2.036666667
405,52,1.196666667
405,53,0.566666667
405,55,-1.97
405,56,-1.98
405,58,-0.223333333
405,60,0.146666667
405,61,0.946666667000001
405,71,1.52
405,74,NaN
405,84,-2.06
405,85,-1.47
405,86,-0.983333333
405,87,-1.283333333
405,89,-0.813333333
405,90,0.00666666700000018
405,94,0.726666667
405,99,0.383333333
405,100,0.136666667
405,102,-1.01
405,103,-2.356666667
405,104,-2.773333333
407,37,-0.823333333
407,38,-2.26
407,39,-1.906666667
407,40,-2.62
407,41,-3.316666667
407,42,-2.43
407,43,-1.89
407,44,-1.633333333
407,45,-1.196666667
407,46,-0.94
407,47,-0.956666667
407,48,-0.143333333
407,49,0.976666667
407,50,1.62
407,51,1.836666667
407,52,1.196666667
407,53,-0.533333333000001
407,54,-0.640000000000001
407,55,-0.970000000000001
407,56,-0.78
407,57,0.496666667
407,58,-0.223333333
407,59,0.48
407,60,0.0366666670000004
407,61,-0.353333333
407,62,-0.41
407,63,-0.646666667
407,65,-1.476666667
407,67,-1.393333333
407,68,-1.446666667
407,69,-0.85
407,70,1.043333333
407,71,0.619999999999999
407,72,1.113333333
407,73,0.916666667
407,74,1.116666667
407,75,-0.983333333
407,76,-2.34
407,77,-2.63
407,78,-3.893333333
407,80,-2.986666667
407,81,-2.456666667
407,82,-2.466666667
407,83,-3.343333333
407,84,-2.46
407,85,-1.77
407,86,-1.083333333
407,87,-1.383333333
407,88,-1.223333333
407,89,-0.313333333
407,97,0.586666666999999
407,99,0.283333333
407,101,-0.896666667
407,102,-1.11
407,103,-2.624666667
407,104,-3.273333333
407,106,-3.910333333
407,107,-2.986666667
407,108,-2.797666667
407,109,-3.104333333
407,110,-1.985333333
407,112,-1.753333333
407,118,-1.174666667
407,119,-1.358333333
407,120,-1.613333333
407,121,-0.371666667
407,122,-0.626333333
407,125,-0.166666667
407,126,-0.436666667
407,130,-0.119666667
407,131,-0.448333333
409,38,-2.21
409,43,-1.54
409,44,-2.133333333
409,45,-1.646666667
409,46,-1.49
409,48,-0.463333333
409,51,0.986666667
409,52,0.746666667
409,53,0.016666667
409,54,-1.04
409,55,-1.02
409,56,-0.98
409,57,-0.00333333299999961
409,58,-0.0233333330000001
409,59,-0.04
411,38,-1.79
411,39,-1.846666667
411,40,-2.52
411,42,-2.23
411,43,-0.99
411,44,-1.233333333
411,45,-0.786666667
411,46,-0.24
411,47,-0.156666667
411,48,1.116666667
411,49,0.876666667
411,50,1.61
411,51,2.066666667
411,52,1.046666667
411,54,-1.13
411,55,-1.12
411,56,-1.13
411,57,-0.0733333329999999
411,58,-0.0733333329999999
411,61,0.0766666670000005
411,62,0.0899999999999999
411,63,0.0433333330000005
411,64,-0.143333333
411,65,-0.216666667
411,66,-0.746666667
411,67,-0.653333333
411,68,-0.576666667
411,69,-0.33
411,70,0.793333333
411,73,1.416666667
411,75,-0.833333333000001
411,78,-4.293333333
411,79,-3.08
411,80,-1.816666667
411,81,-1.806666667
411,82,-1.986666667
411,83,-2.383333333
411,85,-1.84
411,87,-1.133333333
411,89,-0.113333333
411,91,1.286666667
411,92,0.778333333
411,94,0.556666667
411,95,0.793333333
411,96,0.643333333
411,97,0.556666667
411,98,0.343333333
411,99,0.223333333
411,100,-0.0133333330000003
411,102,-1.55
411,103,-2.886666667
411,104,-3.303333333
411,105,-3.286666667
411,106,-3.803333333
411,107,-2.956666667
411,108,-2.266666667
411,109,-3.093333333
411,110,-0.643333333
411,111,-0.323333333
411,112,-0.123333333
411,113,-0.103333333
411,114,-0.143333333
411,115,-0.153333333
411,116,-0.653333333
411,117,-0.286666667
411,118,-0.266666667
411,119,-0.633333333
411,120,-0.873333333
411,122,-0.133333333
411,125,-0.256666667
411,126,-0.056566667
411,127,-0.034833333
411,128,-0.097466667
411,129,-0.023333333
411,131,-0.094933333
411,133,-0.4547
411,134,-0.386666667
411,135,-0.573333333
411,136,-0.503333333
411,137,-0.853333333
411,138,NaN
411,141,0.206666667
411,142,0.106666667
411,143,0.36
411,144,0.24
411,145,0.24
411,146,0.516666667
411,147,0.0866666670000003
411,148,-0.4
411,149,-0.82
411,150,-1.523333333
414,38,-1.66
414,39,-2.506666667
414,40,-1.62
414,41,-2.016666667
414,42,-2.23
414,43,-2.14
