CG_h1_data1,CG_h1_data2,CG_h1_data3,CG_h1_data4
404,47,0.0266666670000002,-0.37
404,48,-0.00666666699999974,-0.1
404,49,-0.0899999999999999,0.0899999999999999
404,50,0.133333333,-0.2
404,53,0.350000000000001,0.5
404,54,-0.0233333330000001,0.609999999999999
404,55,-0.683333333,0.2
404,56,-0.593333333,-0.71
404,57,-0.390000000000001,-0.399999999999999
404,58,-0.33,-0.180000000000001
404,59,0,-0.11
404,60,-0.0333333329999999,0.0199999999999996
404,61,-0.313333333,0.0300000000000002
404,62,-0.180000000000001,-0.279999999999999
404,63,-0.123333333,-0.26
404,64,-0.313333333,0.13
404,65,-0.16,-0.27
404,66,-0.136666667,0.0300000000000002
404,67,-0.193333333,-0.0600000000000005
404,71,-0.016666667,0.319999999999999
405,38,-0.576666667,0
405,39,0.0599999999999996,-0.62
405,40,0.0766666670000005,0
405,41,-0.56,0
405,42,-0.706666666999999,-0.800000000000001
405,43,-0.82,0
405,46,-0.34,0
405,49,-0.24,-0.1
405,50,-0.156666667,0
405,51,0.586666667,0
405,52,0.476666667,0.5
405,53,0.58,0.600000000000001
405,56,-0.433333333,-0.7
405,61,-0.223333333,0
405,85,-0.366666667,-0.6
405,86,-0.143333333,-0.6
405,87,-0.36,0
405,90,-0.383333333,-0.2
405,100,0.00666666699999929,0.300000000000001
405,103,-0.263333333,0.4
405,104,-0.496666667,0.2
407,38,-1.176666667,0
407,39,-0.24,-1.1
407,40,-0.123333333,0
407,41,-1.06,-0.100000000000001
407,42,-1.106666667,-0.8
407,43,-0.32,-1.3
407,44,-1.116666667,-0.399999999999999
407,45,-0.13,-1.2
407,46,-0.24,-0.6
407,47,0.0666666670000002,-0.6
407,48,-0.356666667,-0.14
407,49,0.0600000000000001,-0.84
407,50,0.143333333,-0.15
407,51,0.636666667,0.27
407,52,1.076666667,0
407,53,0.58,0.8
407,54,-0.363333333,1.1
407,55,-0.403333333,-0.6
407,56,-0.433333333,-0.2
407,57,0.0599999999999996,-0.8
407,58,-0.67,0.399999999999999
407,59,0.289999999999999,-0.47
407,60,-0.0133333330000003,0.600000000000001
407,61,-0.0233333330000001,-0.14
407,62,-0.24,0.0999999999999996
407,63,-0.0533333329999994,-0.600000000000001
407,68,-0.376666667,0.2
407,69,-1.046666667,-0.4
407,70,0.506666667,-1.6
407,71,0.153333333,0.6
407,72,0.25,-0.0999999999999996
407,73,0.0433333329999996,0.6
407,74,0.319999999999999,0
407,75,0.213333333,0.3
407,76,0.016666667,0.2
407,77,0.016666667,0
407,78,-1.183333333,0
407,81,-1.393333333,-0.3
407,82,-0.28,-1.6
407,83,-0.386666667,-0.1
407,84,-1.156666667,-0.4
407,85,-0.666666667,-1.1
407,86,-0.443333333,-0.6
407,87,-0.26,-0.3
407,88,-0.57,0
407,89,-0.283333333,-0.5
407,102,0.0833333329999997,-0.3
407,103,-0.161333333,0.198
407,104,-0.596666667,0.223000000000001
407,107,-0.273333333,-1.884
407,108,0.456333333,-0.863
407,109,-1.463333333,0.294
407,110,-0.759666667,-1.215
407,119,-0.191333333,0
407,120,-0.476666667,-0.213
407,121,-0.224666667,-0.962
407,122,-0.076333333,-0.095
407,126,-0.113333333,0
407,131,-0.109666667,0
408,39,-0.24,-1.18
408,40,-0.123333333,-0.4
408,41,-1.46,0.5
408,42,-1.206666667,-1
408,43,-0.32,-1.4
408,44,-0.816666667,-0.2
408,45,-0.33,-0.7
408,46,-0.34,-0.3
409,44,-0.696666667,-0.22
409,45,-0.23,-0.8
409,46,-0.14,-0.5
409,52,0.376666667,-0.15
409,53,0.48,0.45
409,54,0.436666667,0.2
409,55,-0.453333333,0.25
409,56,-0.483333333,-0.15
409,57,-0.0899999999999999,-0.550000000000001
409,58,-0.0700000000000003,-0.3
409,59,0.42,-0.5
411,39,-0.170000000000001,-0.649999999999999
411,40,-0.123333333,-0.13
411,43,0.0900000000000003,-1.33
411,44,-0.796666667,0.22
411,45,-0.17,-0.77
411,46,-0.0100000000000002,-0.36
411,47,-0.173333333,0.0600000000000001
411,48,-0.00666666699999974,-0.27
411,49,-0.02,0.23
411,50,0.0933333329999999,-0.17
411,51,0.706666667,0.00999999999999979
411,52,0.306666667,0.75
411,55,-0.733333333,0.17
411,56,-0.303333333,-0.68
411,57,0.0599999999999996,-0.75
411,58,-0.17,-0.100000000000001
411,62,0.0599999999999996,0.0300000000000002
411,63,0.0366666670000004,0.00999999999999979
411,64,-0.453333333,0.49
411,65,0.0499999999999998,-0.46
411,66,0.0533333330000003,-0.00999999999999979
411,67,-0.0833333329999997,0.0599999999999996
411,68,-0.206666667,-0.0299999999999994
411,69,-0.726666667000001,-0.0499999999999998
411,70,0.156666667,-0.73
411,79,-1.14,-1.4
411,80,-0.36,-1.27
411,81,-1.343333333,-0.28
411,82,-0.03,-1.5
411,83,0.0233333330000001,-0.26
411,92,0.371666667,0.115
411,95,-0.00666666700000018,0.41
411,96,-0.0700000000000003,0.25
411,97,-0.0733333329999999,0.25
411,98,0.103333333,0.00999999999999979
411,99,0.0233333330000001,0.12
411,100,0.136666667,0
411,103,-0.223333333,0
411,104,-0.646666667,0
411,105,-1.33,-0.220000000000001
411,106,-1.956666667,-0.74
411,107,-0.383333333,-1.99
411,108,0.253333333,-1.08
411,109,-1.503333333,0.25
411,110,-0.486666667,-1.4
411,111,-0.126666667,-0.4
411,112,-0.053333333,-0.22
411,113,-0.143333333,-0.03
411,114,-0.073333333,-0.04
411,115,0.00666666699999999,-0.08
411,116,-0.283333333,0.25
411,117,-0.053333333,-0.25
411,118,-0.053333333,-0.05
411,119,-0.143333333,-0.03
411,120,-0.126666667,-0.08
411,126,-0.059133333,-0.0942
411,127,-0.0291,-0.0547
411,128,-0.087566667,0.0401
411,129,0.033333333,-0.081
411,134,-0.013333333,-0.0748
411,135,-0.08,0.05
411,136,-0.05,-0.18
411,137,-0.166666667,0
411,138,NaN,NaN
411,142,-0.01,0.02
411,143,0.39,-0.1
411,144,-0.0633333330000001,0.3
411,145,-0.0933333330000001,0
411,146,0.26,0
411,147,0.14,0.4
411,148,-0.16,0.3
411,149,-0.0833333330000001,0.1
411,150,-0.213333333,0.1
414,39,-0.340000000000001,0
414,40,-0.223333332999999,-0.4
414,41,-0.56,-0.300000000000001
414,42,-0.906666667,-0.2
414,43,-1.62,0.399999999999999
414,44,-0.666666667,-1.55
414,45,-0.23,-0.45
414,46,-0.29,-0.25
414,47,0.216666667,-0.5
414,48,0.353333333,-0.1
414,49,0.21,0.3
414,50,0.143333333,0.35
414,51,0.186666667,0.8
414,52,0.276666667,0.4
414,53,0.78,0.5
414,56,-0.783333333000001,-0.199999999999999
414,57,-0.24,-0.95
414,61,-0.573333333,0.67
414,62,-0.340000000000001,-0.25
414,63,-0.153333333,-0.0999999999999996
414,64,-0.433333333,0.28
414,65,-0.21,-0.41
414,66,0.0533333330000003,0.0999999999999996
414,67,-0.123333333,0.0999999999999996
414,68,-0.266666667,-0.00999999999999979
414,69,-0.846666667,-0.0600000000000005
414,72,0.0500000000000007,0.3
414,73,0.143333332999999,0.300000000000001
416,39,-0.44,-0.5
416,40,-0.723333332999999,0.199999999999999
416,41,-1.56,-0.300000000000001
416,42,-0.606666667,-2
416,43,-0.22,-1
416,44,-0.916666667,0
416,45,-0.23,-0.95
416,46,-0.04,-0.5
416,47,-0.433333333,0.2
416,48,-0.096666667,-0.5
416,49,0.0100000000000002,-0.1
416,50,0.193333333,-0.15
416,51,0.586666667,0.3
416,52,0.226666667,0.65
416,55,-0.653333333,1.25
416,56,-0.233333333,-0.65
420,43,0.0300000000000002,-1.02
420,46,-0.24,0.15
420,47,-0.0333333329999999,-0.25
420,50,0.163333333,-0.17
420,51,NaN,NaN
420,52,0.226666667,NaN
420,53,0.78,0.4
420,54,-0.113333333,1.3
420,55,-0.603333333,0.25
420,56,-0.633333333,-0.5
420,57,-0.24,-0.7
420,58,-0.67,-0.15
420,59,0.0699999999999994,-0.55
420,60,0.096666667,0
420,63,-0.00333333299999961,-0.0499999999999998
420,64,-0.303333332999999,0.35
420,65,-0.21,0.0499999999999998
420,66,-0.246666667,0.0999999999999996
420,67,-0.123333333,-0.100000000000001
420,68,-0.226666667,0
420,69,-0.846666667,-0.100000000000001
420,70,0.206666666999999,-1.02
420,73,0.0933333329999995,0.600000000000001
420,74,NaN,NaN
420,75,-0.0866666670000003,NaN
420,76,-0.683333333,0.9
420,77,-0.0833333329999997,-0.7
420,78,-1.033333333,0.0499999999999998
420,82,-0.48,-0.9
420,85,-0.386666667,-0.58
420,88,-0.87,-0.3
420,89,-0.483333333,-0.8
420,90,-0.233333333,-0.5
420,93,0.406666667,0
420,94,0.386666667,0.25
420,95,0.163333333,0.2
420,98,0.393333333,0.2
420,99,0.203333333,0.25
420,102,0.183333333,-0.100000000000001
420,103,-0.0633333330000001,0
420,104,-0.296666666999999,0
420,105,-1.21,0.3
420,106,-1.836666667,-0.62
420,107,-0.573333333,-1.55
420,110,-0.536666667,-0.9
420,111,-0.126666667,-0.45
420,112,-0.143333333,0
420,113,-0.143333333,-0.1
420,118,-0.073333333,0
420,119,-0.153333333,0
420,120,-0.176666667,0
420,121,-0.086666667,-0.15
420,122,-0.033333333,-0.05
420,123,0.036666667,-0.05
420,124,0.053333333,-0.05
420,125,0.036666667,-0.05
420,128,-0.046666667,0.03
420,129,0.013333333,-0.04
420,130,-0.053333333,0
420,131,-0.066666667,0
420,132,-0.073333333,0
420,133,-0.056666667,-0.02
421,39,-0.0900000000000007,-1.3
421,40,-0.243333333,0.0200000000000005
421,41,-0.61,-0.649999999999999
421,42,-0.876666666999999,-0.58
421,43,-0.02,-1.3
421,44,-0.746666667,-0.0699999999999998
421,45,0.17,-1.35
421,46,-0.0600000000000001,0.02
421,47,-0.133333333,0
421,48,NaN,NaN
421,49,0,NaN
421,50,0.0933333329999999,-0.1
421,51,0.506666667,0.11
421,52,0.226666667,0.62
421,53,0.53,0.15
421,54,-0.0933333330000004,1.08
421,55,-0.303333333,-0.0999999999999996
421,56,-0.383333333,-0.15
421,57,-0.140000000000001,-0.35
421,58,-0.0200000000000005,-0.0499999999999998
421,59,0.52,0.0499999999999998
421,60,-0.0533333330000003,0.95
421,61,-0.123333333,-0.0500000000000007
421,62,-0.0900000000000007,0.0500000000000007
421,63,0.146666667,-0.149999999999999
421,64,-0.753333333,1
421,65,-0.19,-0.489999999999999
421,66,-0.446666667,-0.0999999999999996
421,69,-0.846666667,-0.25
421,70,0.306666667,-1.4
421,71,-0.0466666670000002,0.25
421,72,0,0.0500000000000007
421,75,-0.0866666670000003,0.149999999999999
421,76,-0.333333333,0.35
421,77,0.116666667,-0.5
421,78,-1.433333333,0.15
421,79,-1.24,-1.45
421,80,-0.73,-1
421,81,-1.743333333,-0.35
421,84,-0.806666667,-0.3
421,85,-0.516666667,-1.65
421,86,-0.143333333,-1.65
421,87,-0.26,-0.0999999999999999
421,88,-0.27,-0.55
421,89,-0.083333333,-0.2
421,90,-0.133333333,-0.05
421,91,0.026666667,-0.2
421,92,0.136666667,-0.25
421,93,-0.143333333,0.15
421,94,-0.663333333,0
421,95,-0.236666667,-0.7
421,96,-0.29,0.0499999999999998
421,97,-0.273333333,-0.100000000000001
421,98,-0.00666666700000018,0
421,99,-0.0466666670000002,0.25
421,100,-0.143333333,0.2
421,103,-0.413333333000001,0.2
421,104,-0.696666667,0
421,107,-1.073333333,-1.05
421,108,-0.906666667,-0.4
421,109,-1.803333333,-0.8
421,110,-0.786666667,-1.35
421,111,-0.226666667,-0.7
421,112,-0.043333333,-0.3
421,115,-0.203333333,-0.6
421,116,-0.143333333,-1
421,117,-0.163333333,-0.5
421,118,-0.123333333,-0.15
421,123,-0.063333333,-0.02
421,124,-0.026666667,-0.02
421,125,-0.033333333,-0.07
421,128,-0.106666667,0
421,129,-0.026666667,-0.08
421,130,-0.043333333,-0.06
421,131,-0.116666667,0
421,132,-0.123333333,-0.1
421,135,-0.17,-0.46
421,138,0.00666666699999996,-0.52
421,139,-0.343333333,0
421,140,-0.353333333,-0.3
421,141,-0.27,-0.4
421,142,0.09,-0.65
421,143,0.01,0.18
421,144,-0.0633333330000001,-0.0499999999999998
421,145,-0.173333333,0.0299999999999998
421,146,0.18,-0.31
421,147,0.15,0
421,148,-0.0299999999999998,0.19
421,149,0.0866666669999998,0
421,150,-0.163333333,0.0699999999999998
422,39,0.56,-1.9
422,40,0.376666667,0.6
422,41,-1.25,0.29
422,42,-1.206666667,-0.890000000000001
422,43,-0.32,-1.6
422,44,-1.316666667,0
422,47,-0.433333333,0.3
422,48,-0.296666667,-0.3
422,49,-0.14,-0.4
422,50,0.0433333329999996,-0.2
422,51,0.586666667,-0.2
422,99,0.203333333,0
422,100,-0.0933333330000004,0.5
422,101,-0.096666667,0
422,102,0.283333333,-0.0499999999999998
422,105,-1.11,-0.2
422,106,-2.456666667,0.4
422,107,-0.573333333,-1.9
422,108,-0.00666666699999996,-0.7
422,114,-0.053333333,-0.04
422,115,-0.013333333,0
422,116,0.126666667,-0.27
422,117,-0.013333333,-0.55
422,118,-0.023333333,0
422,119,-0.103333333,0
422,120,-0.126666667,0
422,121,-0.136666667,0
422,122,-0.00333333300000001,-0.08
422,123,0.056666667,-0.04
422,124,0.073333333,0
422,125,0.056666667,0
422,128,-0.066666667,0
422,129,0.013333333,-0.05
422,130,0.016666667,-0.02
422,131,-0.046666667,0.05
422,132,-0.023333333,-0.03
422,133,-0.056666667,0.03
422,134,-0.023333333,-0.07
422,135,-0.01,-0.02
422,136,0.01,-0.08
422,137,-0.276666667,0.15
422,138,-0.213333333,-0.05
422,139,-0.00333333299999999,-0.39
422,140,-0.00333333299999999,0.04
422,141,-0.1513,0.0813
422,142,-0.02,0.0286999999999999
422,143,0.1343,0.1457
422,144,-0.0633333330000001,0.0943000000000001
422,145,-0.153333333,0.01
422,146,0.0512000000000001,0.1488
422,147,0.1711,0.1601
422,148,0.00249999999999995,0.1186
422,149,-0.00533333300000027,0.0345
423,41,-1.11,-0.27
423,42,-1.266666667,-0.46
423,43,-0.31,-1.13
423,44,-1.116666667,0
423,45,-0.69,-0.46
423,46,0.16,-0.97
423,47,-0.263333333,0.41
423,48,0.0533333329999999,-0.29
423,49,-0.0800000000000001,0.17
423,57,-0.34,-0.23
423,58,-0.27,-0.399999999999999
423,64,-0.283333333,0.49
423,65,0.22,-0.52
423,70,-0.463333333,NaN
423,74,NaN,NaN
423,77,0.416666667,-0.11
423,78,-1.363333333,0.58
423,79,-2.32,-0.199999999999999
423,80,-1.07,-1.68
423,83,0.103333333,-0.66
423,84,-0.086666667,0.19
423,97,0.076666667,-0.0600000000000001
423,101,-0.496666667,0.4
423,111,0.133333333,-0.63
423,112,-0.163333333,0.16
423,113,-0.163333333,-0.08
423,117,-0.083333333,-0.16
423,120,-0.340766667,0.1841
423,121,-0.276666667,-0.0726
423,124,0.013333333,-0.00270000000000001
423,125,0.00066666700000001,-0.004
423,135,-0.26,0.18
424,39,0.0599999999999996,-1
424,40,-0.123333333,0.25
424,41,-1.71,0.25
424,42,-0.106666667,-2.5
424,43,-0.0699999999999998,-0.75
424,44,-0.616666667,0.1
424,45,0.0699999999999998,-0.85
424,46,0.21,0
424,47,-0.233333333,0.7
424,48,0.00333333300000005,-0.4
424,49,0.0600000000000001,0
424,50,0.143333333,0.1
424,97,NaN,NaN
424,98,NaN,NaN
424,99,NaN,NaN
424,100,NaN,NaN
424,101,NaN,NaN
424,102,NaN,NaN
424,103,NaN,NaN
424,104,NaN,NaN
424,105,NaN,NaN
424,106,NaN,NaN
424,107,NaN,NaN
424,108,NaN,NaN
424,109,NaN,NaN
424,112,NaN,NaN
424,113,NaN,NaN
424,114,NaN,NaN
424,115,NaN,NaN
424,116,NaN,NaN
424,117,NaN,NaN
424,118,NaN,NaN
424,119,NaN,NaN
424,120,NaN,NaN
424,123,NaN,NaN
424,124,NaN,NaN
424,125,NaN,NaN
424,137,NaN,NaN
424,138,NaN,NaN
424,139,NaN,NaN
424,140,NaN,NaN
424,141,NaN,NaN
424,142,NaN,NaN
424,143,NaN,NaN
424,144,NaN,NaN
424,147,NaN,NaN
424,148,NaN,NaN
424,149,NaN,NaN
426,40,0.056666667,-0.62
426,41,-0.87,-0.19
426,42,-0.766666667,-1.21
426,43,0.04,-1.07
426,44,-0.616666667,-0.00999999999999979
426,45,-0.11,-0.63
426,46,-0.0300000000000002,-0.31
426,47,0.096666667,-0.29
426,48,0.0933333329999999,-0.32
426,49,-0.0499999999999998,-0.04
426,50,0.173333333,-0.0700000000000003
426,51,0.696666667,0.21
426,52,0.416666667,0.7
426,53,0.69,0.39
426,54,0.516666667,0.6
426,55,-0.703333333,1.03
426,56,-0.243333333000001,-0.72
426,57,-0.2,-0.0899999999999999
426,58,-0.0500000000000007,-0.539999999999999
426,59,0.21,-0.19
426,60,0.236666667,0.0900000000000007
426,61,-0.173333333,0.140000000000001
426,62,0.14,-0.19
426,63,0.096666667,0.0600000000000005
426,64,-0.423333333,0.569999999999999
426,65,-0.23,-0.14
426,66,-0.176666667,-0.17
426,67,-0.0633333330000001,-0.23
426,70,0.746666667,-1.09
426,71,0.113333333,0.62
426,72,0.31,0.109999999999999
426,73,0.243333333,0.49
426,76,-0.163333333,0.51
426,77,-0.263333333,0.0899999999999999
426,78,-1.313333333,-0.26
426,82,-0.01,-1.56
426,83,-0.126666667,-0.36
426,84,-0.366666667,0.0499999999999998
426,85,-0.276666667,-0.67
426,86,-0.303333333,-0.48
426,87,-0.12,-0.42
426,88,-0.32,-0.15
426,89,0.056666667,-0.39
426,90,-0.00333333300000005,0.0600000000000001
426,91,0.176666667,0
426,92,0.206666667,0.17
426,95,-0.0266666670000002,0.24
426,98,0.163333333,0.350000000000001
426,99,0.00333333299999961,0.33
426,100,0.0466666669999993,0
426,101,-0.326666667,0.380000000000001
426,102,0.0533333330000003,-0.37
426,103,-0.233333333,0
426,104,-0.796666666999999,0.0999999999999996
426,105,-1.44,-0.33
426,108,0.163333333,-0.82
426,109,-1.373333333,0.37
426,110,-0.666666667,-0.94
426,111,0.053333333,-1.23
426,112,-0.014033333,0.0407
426,113,-0.090433333,0
426,114,0.010366667,-0.0305
426,115,0.026666667,-0.0727
426,116,0.025466667,-0.4899
426,117,-0.008333333,-0.0477
426,118,-0.018333333,-0.0117
426,119,-0.100433333,-0.0596
426,120,-0.047666667,-0.0761
426,121,-0.027266667,-0.071
426,122,0.051666667,-0.0408
426,123,0.066666667,0.005
426,124,0.017133333,0.0722
426,125,0.002166667,0.00130000000000001
426,126,0.00246666700000001,0.00409999999999999
426,127,-0.0413,0.0142
426,128,-0.052866667,0.00409999999999999
426,129,0.021733333,-0.0385
426,130,0.011166667,-0.0091
426,131,-0.011666667,0.0163
426,132,-0.023033333,0.0047
426,133,-0.003966667,-0.0224
426,134,-0.008333333,-0.000699999999999999
426,135,-0.0145,-0.0155
426,136,0.0045,-0.022
426,137,-0.015266667,-0.0998
426,138,-0.120033333,-0.1094
426,139,-0.105033333,-0.41
426,140,-0.136633333,-0.3167
426,141,0.005,-0.26
426,142,0.02,0.0149999999999999
426,143,0.0976,0.0874
426,144,0.00666666699999996,0.0621
426,145,0.0866666669999998,-0.16
426,149,0.744966667,0
426,150,-3.33329999997467e-05,0.7317
427,40,-0.0233333330000001,-0.3
427,41,-0.66,-0.2
427,42,-1.006666667,-0.399999999999999
427,43,0.0800000000000001,-1.5
427,44,-0.516666667,-0.3
427,45,-0.43,-0.5
427,46,NaN,NaN
427,47,-0.133333333,NaN
427,48,-0.096666667,-0.2
427,49,-0.14,-0.0999999999999996
427,50,0.143333333,-0.3
428,40,-0.233333333,0.0100000000000007
428,41,-0.78,-0.67
428,42,-0.466666667,-1.32
428,43,0.28,-0.62
428,44,-0.756666667,0.3
428,45,0.15,-1.12
428,46,0.17,-0.26
428,47,-0.0233333330000001,0
428,52,0.376666667,0.419999999999999
428,53,0.56,0.55
428,54,-0.213333333,1.31
428,55,-1.153333333,0.32
428,56,-0.643333333,-0.84
428,57,-0.390000000000001,-0.67
428,58,-0.680000000000001,-0.12
428,59,0.26,-0.96
428,60,-0.0333333329999999,0.43
428,61,-0.303333333,0.140000000000001
428,62,-0.0900000000000007,-0.43
428,63,-0.183333333,-0.239999999999999
428,64,-0.803333332999999,0.34
428,65,-0.44,-0.29
428,66,-0.356666667,-0.399999999999999
428,67,-0.343333333,-0.41
428,68,-0.356666667,-0.49
428,69,-0.756666667,-0.19
428,70,0.316666667,-0.95
428,71,0.133333332999999,0.2
428,72,0.220000000000001,-0.0100000000000007
428,73,0.133333332999999,0.52
428,74,0.369999999999999,0.25
428,75,-0.126666667,0.63
428,76,-0.583333333,0.71
428,77,-0.0233333330000001,-0.58
428,78,-1.143333333,-0.00999999999999979
428,79,-1.02,-1.32
428,80,-0.6,-0.92
428,81,-1.483333333,-0.53
428,82,-0.5,-1.21
428,83,-0.226666667,-0.74
428,84,-0.346666667,-0.0599999999999998
428,85,-0.506666667,-0.43
428,86,-0.233333333,-0.59
428,87,-0.34,-0.22
428,88,-0.43,-0.38
428,89,-0.273333333,-0.35
428,90,-0.143333333,-0.19
428,91,-0.0833333329999999,-0.01
428,92,0.226666667,-0.17
428,95,-0.0666666670000002,0
428,96,0.0600000000000001,0.21
428,97,0.176666667,0.15
428,98,0.203333333,0.130000000000001
428,99,0.123333333,0
428,100,0.00666666699999929,0.21
428,101,-0.196666667,0.149999999999999
428,102,0.173333333,-0.0900000000000007
428,103,-0.249333333,0.196
428,106,-2.376666667,-0.59
428,109,-1.643333333,0.63
428,110,-0.666666667,-1.19
428,111,0.163333333,-0.95
428,112,-0.113333333,0.24
428,115,-0.133333333,0.01
428,116,-0.033333333,-0.1
428,117,-0.043333333,-0.11
428,118,-0.153333333,-0.00999999999999995
428,119,-0.253333333,-0.08
428,124,0.035633333,0.0777
428,125,-0.00333333299999999,0.023
428,126,-0.013333333,0.01
428,127,-0.08,0.01
428,130,-0.023333333,-0.1
428,131,-0.026666667,0
428,132,-0.013333333,-0.02
428,133,-0.016666667,-0.01
428,134,-0.013333333,-0.01
428,135,-0.041,-0.00900000000000001
428,136,-0.02,-0.097
428,137,-0.196666667,-0.1
428,138,-0.073333333,-0.21
428,147,0.34,0.01
428,148,0.1165,0.1835
428,149,0.131366667,-0.00740000000000007
428,150,0.024866667,-0.1433
429,40,-0.0633333330000001,-0.529999999999999
429,41,-0.74,-0.23
429,42,-0.716666667,-0.88
429,43,-0.25,-0.75
429,44,-0.996666667,0.04
429,45,-0.23,-0.96
429,46,-0.24,-0.26
429,47,-0.0333333329999999,-0.46
429,48,-0.00666666699999974,-0.14
429,49,-0.13,0.24
429,50,0.0733333329999999,0.04
429,51,0.696666667,0.13
429,52,0.536666667,0.59
429,53,0.88,0.580000000000001
429,56,-0.233333333,-1.34
429,57,-0.2,-0.12
429,58,-0.41,-0.13
429,61,-0.113333333,-0.0600000000000005
429,62,0.0699999999999994,-0.13
429,63,-0.0233333330000001,0.0600000000000005
429,64,-0.403333333,0.37
429,65,-0.0700000000000003,-0.3
429,66,-0.0466666669999993,-0.0500000000000007
429,67,-0.0733333329999999,-0.41
429,68,-0.196666667,-0.0200000000000005
429,69,-0.756666667,0
429,70,0.226666667,-0.83
429,71,0.00333333299999961,0.84
429,72,0.17,0.0200000000000005
429,75,-0.156666667000001,0.44
429,80,-0.04,-1.51
429,81,-1.303333333,-0.0699999999999998
429,82,0.22,-1.68
429,83,-0.036666667,0.27
429,84,-0.136666667,-0.0999999999999999
429,85,-0.366666667,-0.45
429,86,-0.0133333329999998,-0.71
429,87,-0.14,-0.13
429,88,-0.26,-0.05
429,89,-0.103333333,-0.2
429,90,-0.193333333,-0.24
429,91,0.076666667,-0.37
429,92,0.106666667,0.0199999999999998
429,93,0.296666667,0.0899999999999999
429,94,0.446666667,-0.04
429,95,0.0933333329999999,0.5
429,98,0.0833333330000006,0.48
429,99,0.153333333,0.22
429,100,-0.0933333330000004,0.49
429,101,-0.0666666669999998,0.0199999999999996
429,102,0.0833333329999997,-0.0199999999999996
429,105,-1.43,0.0100000000000007
429,106,-1.626666667,-1.15
429,131,-0.080666667,-0.013
429,132,-0.031333333,-0.096
429,135,-0.133,0.001
429,136,-0.183,-0.085
429,143,0.1695,-0.00119999999999998
429,144,-0.0333333330000001,0.1835
431,40,-0.0233333330000001,0.2
431,45,-0.23,-0.4
431,46,-0.14,-0.3
431,47,-0.0333333329999999,-0.25
431,48,0.00333333300000005,-0.1
431,49,0.0600000000000001,0
431,50,0.143333333,0.1
431,51,0.686666667,0.0999999999999996
431,52,-0.0233333330000001,1.1
431,55,-0.403333333,0.2
431,58,-0.0700000000000003,0.0999999999999996
431,59,0.22,0.0499999999999998
431,60,0.296666667,0.0999999999999996
431,61,-0.0233333330000001,0.35
431,62,0.159999999999999,-0.0999999999999996
431,63,0.0466666670000002,0.2
431,64,-0.313333333,0.36
431,67,-0.123333333,0.0499999999999998
431,68,-0.266666667,-0.00999999999999979
431,71,0.0533333329999994,0.850000000000001
431,72,0.15,0.0999999999999996
431,75,-0.0866666670000003,1.07
431,76,-0.283333333,0.5
431,77,0.016666667,-0.4
431,78,-1.183333333,0
431,79,-1.1,-1.24
431,80,-0.0300000000000002,-1.35
431,81,-1.093333333,-0.15
431,84,-0.356666667,0.05
431,87,-0.18,0
431,88,-0.34,-0.01
431,91,0.096666667,-0.14
431,96,0.0899999999999999,-0.113
431,97,-0.040333333,0.507
431,98,0.103333333,0.35
431,99,0.143333333,0.21
431,100,0.136666667,0.21
431,103,-0.223333333,0.21
431,104,-0.646666667,0
431,105,-1.33,-0.23
431,106,-1.916666667,-0.78
431,107,-0.803333333,-1.49
431,108,-0.156666667,-0.81
431,109,-1.883333333,0.34
431,110,-0.746666667,-1.27
431,111,-0.676666667,-0.11
431,112,-0.213333333,-0.51
431,121,NaN,NaN
431,122,-0.063333333,NaN
431,123,-0.043333333,-0.03
431,124,-0.056666667,0
431,125,-0.073333333,0.07
432,40,0.126666667,-0.25
432,41,-0.96,0
432,42,-0.106666667,-1.7
432,43,0.18,-0.75
432,44,-0.216666667,0.0999999999999996
432,45,0.12,-0.45
432,46,0.26,-0.35
432,47,0.266666667,0.2
432,48,0.503333333,0
432,49,0.26,0.3
432,50,0.143333333,0.5
432,51,0.586666667,0.3
432,52,-0.0233333330000001,0.9
432,53,0.58,0.2
433,40,0.0766666670000005,-0.79
433,41,-0.96,-0.3
433,42,-0.906666667,-0.8
433,43,0.0800000000000001,-1.3
433,44,-0.586666667,-0.13
433,45,-0.0900000000000003,-0.47
433,46,0.0600000000000001,-0.47
433,47,0.0666666670000002,-0.2
433,48,0.193333333,-0.19
433,49,0.24,0.0499999999999998
433,50,0.203333333,0.1
433,51,0.866666667,-0.0299999999999998
433,52,0.596666667,0.65
433,53,1.01,0.27
433,54,0.426666667,0.81
433,55,-0.753333333,0.8
433,56,-0.443333333,-0.87
433,57,0.0299999999999994,-0.93
433,58,-0.24,0.0199999999999996
433,59,0.13,-0.11
433,60,0.196666667,0.260000000000001
433,61,-0.0533333330000003,0.13
433,62,0.0199999999999996,0.26
433,63,0.016666667,-0.00999999999999979
433,64,-0.383333332999999,0.649999999999999
433,65,0.0599999999999996,-0.399999999999999
433,66,-0.216666666999999,0.27
433,67,-0.153333333,-0.14
433,68,-0.176666667,-0.13
433,69,-0.996666667,0.25
433,70,0.166666666999999,-1.01
433,71,0.203333333,0.18
433,72,0.25,0.15
433,75,-0.0466666670000002,0.81
433,76,-0.383333333,0.56
433,77,-0.113333333,-0.27
433,78,-1.233333333,-0.29
433,79,-1.14,-1.49
433,80,-0.28,-1.1
433,81,-1.423333333,-0.22
433,82,0.02,-1.68
433,83,0.113333333,-0.0999999999999999
433,84,-0.166666667,0.01
