CG_h2_data1,CG_h2_data2,CG_h2_data3,CG_h2_data4
35,4,-4.893333333,-0.799999999999999
35,5,NaN,NaN
35,6,-0.703333333,NaN
35,7,1.14,-0.5
35,8,1,-0.2
35,9,1.67,0
35,10,2.696666667,-0.2
35,11,NaN,NaN
35,12,NaN,NaN
35,15,NaN,NaN
35,16,-1.033333333,NaN
35,17,-1.403333333,-0.199999999999999
35,18,-2.56,-0.200000000000001
35,19,-2.076666667,-0.6
35,20,-0.676666667,-1.87
35,21,-0.363333333,-0.29
35,22,0.456666666999999,-0.78
35,23,0.743333333,-0.0700000000000003
35,24,-0.136666667,0.3
35,25,-0.376666666999999,0
35,26,0.00999999999999979,0
35,27,0.609999999999999,0
35,28,1.126666667,0
35,29,1.24,0.7
35,30,0.81,0.3
35,31,-1.056666667,1.2
35,32,-0.746666667,-0.5
35,33,0.16,-0.800000000000001
35,34,0.246666667,0
35,35,-0.183333333,0.26
35,36,-1.04,0.299999999999999
35,37,-1.246666667,-0.75
35,38,-1.31,-0.649999999999999
35,39,-0.723333332999999,-0.98
35,40,-1.86,0
35,41,-2.606666667,0
35,42,-1.72,-1.3
35,43,-0.816666667,-1.8
35,44,-1.23,0.2
40,2,-0.0800000000000001,-0.699999999999999
40,3,-3.783333333,-0.15
40,4,-4.593333333,-0.699999999999999
40,7,1.61,-0.43
40,8,1.2,0.18
40,9,-0.199999999999999,1.97
40,10,1.636666667,-0.949999999999999
40,11,1.46,0.899999999999999
40,12,-1.126666667,1.1
40,13,-2.816666667,1.31
40,14,-1.84,-1.6
40,15,-0.743333333,-1.35
40,16,-0.123333333,-0.51
40,17,-0.283333333,-0.0700000000000003
40,18,-0.930000000000001,-0.0599999999999996
40,19,-1.476666667,-0.0599999999999996
40,20,-0.276666667,-1.37
40,21,-0.0833333329999997,0.43
40,22,0.676666666999999,-0.619999999999999
40,23,0.263333332999999,0.71
40,24,0.133333332999999,-0.23
40,27,1.15,0.0800000000000001
40,28,1.106666667,0.74
40,31,-0.196666666999999,0.119999999999999
40,32,-0.136666667,-0.13
40,35,-0.183333333,0.11
40,36,-0.6,-0.04
40,39,-0.973333332999999,-0.29
40,40,-0.83,-0.97
40,43,-1.036666667,-1.07
40,44,-1.04,-0.239999999999999
40,47,-0.096666667,-0.0699999999999998
40,52,0.92,0.55
40,53,1.016666667,0.0999999999999996
40,54,0.246666667,0.609999999999999
40,55,-0.713333333,0.72
40,56,-0.83,0
40,57,-0.65,-0.51
40,58,-0.100000000000001,-0.46
40,59,0.366666667,-0.39
40,60,-0.0833333329999997,0.34
40,61,-0.0100000000000007,0
40,64,-0.4,0.470000000000001
40,67,-0.266666667,-0.19
40,68,-0.816666667000001,-0.0299999999999994
40,71,0.37,0.0800000000000001
40,72,0.223333332999999,0.550000000000001
40,73,0.51,0.14
40,74,0.703333333,0
40,75,0.256666667,0.71
40,78,-2.44,0
40,79,-2.01,-0.92
40,80,-1.783333333,-1.5
40,81,-1.33,-0.66
40,82,0.0433333330000001,-1.5
40,83,-0.366666667,0.11
40,84,-1.256666667,0.58
40,85,-0.513333333,-0.91
40,86,-0.75,-0.11
40,87,-0.65,-0.21
40,88,-0.413333333,-0.25
40,89,-0.393333333,-0.05
40,90,-0.123333333,-0.17
40,91,0.086666667,-0.05
43,6,1.396666667,-1
43,7,1.64,0
43,8,0.800000000000001,0
43,9,0.369999999999999,0.5
43,10,1.496666667,0
43,11,2.32,0
43,12,-1.696666667,2.25
43,13,-2.816666667,0
43,14,-2.24,-1.8
43,15,-0.893333333,-2
43,16,-1.833333333,0
43,17,0.196666667,NaN
43,18,-0.29,-0.0700000000000003
43,19,-0.976666667,-0.00999999999999979
43,22,-0.143333333,-0.25
43,23,-0.156666667000001,0.2
43,24,-0.436666667,-0.2
43,25,-0.476666667,-0.3
43,26,-0.19,0
43,29,0.839999999999999,-0.2
47,3,-3.683333333,1
47,4,-4.093333333,-0.5
47,5,-1.893333333,-2.2
47,6,-0.103333333,-2.3
47,7,0.84,-0.5
47,8,0.4,-0.299999999999999
47,9,-0.23,0.780000000000001
47,10,0.396666667,-0.25
47,11,1.32,-0.6
51,5,-0.793333333,-3.5
51,6,0.696666667,-1.1
51,7,1.64,-0.0999999999999996
51,20,-0.896666667,-0.95
51,21,-0.0633333329999992,-0.7
51,22,0.486666667,-0.53
51,23,0.443333333,0.5
51,24,-0.0366666670000004,0.2
51,25,-0.276666667,0.0499999999999998
51,26,0.31,-0.0999999999999996
51,31,-0.556666667,0.800000000000001
51,34,0.146666667000001,-0.4
60,4,-4.093333333,1.6
60,5,-2.493333333,-1.1
60,6,0.796666667,-2.9
60,7,2.34,-0.600000000000001
60,8,1.6,0.5
60,9,0.869999999999999,1.3
60,10,1.396666667,0.600000000000001
60,11,1.92,0.300000000000001
60,12,-1.396666667,1.9
60,13,-2.116666667,0.100000000000001
60,14,-1.94,-0.799999999999999
60,17,-0.103333333,-0.3
60,18,-0.86,0
60,19,-1.476666667,0
60,20,-0.446666667,-1.2
60,21,0.236666667000001,-0.5
60,22,0.656666667,0
60,23,1.043333333,0
60,24,-0.136666667,1
60,25,-0.276666667,0
60,26,0.71,-0.5
60,27,1.51,0
60,28,1.726666667,0.5
60,29,1.24,1.3
60,30,1.41,0
60,31,-0.156666667,1.2
60,32,-0.346666667,0.2
60,33,0.0599999999999996,-0.0999999999999996
60,34,0.746666667,-0.5
60,35,0.176666667,0.3
60,36,-0.31,0.3
60,37,-0.976666667,0
60,38,-1.44,0
60,39,-0.923333333,-0.7
60,40,-0.96,-0.8
60,41,-1.806666667,0
60,42,-1.22,-1.1
60,43,-0.916666667,-1
60,44,-1.13,0
60,45,-0.24,-1.2
60,46,-0.333333333,-0.2
60,47,-0.496666667,0
60,48,-0.74,0
60,49,-0.556666667,-0.2
62,2,2.42,-1
62,3,NaN,NaN
62,4,-1.093333333,NaN
62,5,-1.393333333,0.5
62,6,1.396666667,-1.5
62,7,1.74,0.4
62,8,1.8,-0.3
62,9,0.17,2
62,10,2.796666667,-1.7
62,11,2.82,0.5
62,12,0.373333333,1.93
62,13,-1.316666667,NaN
62,14,-1.04,-0.5
62,15,-0.893333333,-0.199999999999999
62,16,0.166666667,0
62,17,0.596666667,-0.7
62,18,0.14,0
62,19,-0.476666667,0
62,20,-0.0466666670000002,-0.8
62,23,0.643333332999999,-0.199999999999999
62,24,-0.136666667,0.4
62,25,-0.276666667,-0.2
62,26,1.21,-1.3
62,27,1.51,0.5
62,28,NaN,NaN
62,29,1.24,NaN
62,30,1.21,0
62,31,-0.756666666999999,1.5
62,32,-0.846666667,-0.0999999999999996
62,33,0.66,-0.9
62,34,0.946666667000001,0
62,35,0.476666667,0.5
62,36,-0.26,0.5
62,37,-0.976666667,0
62,38,-1.14,-0.0499999999999998
62,39,-0.373333333,-0.75
62,40,-1.46,0
62,41,-2.106666667,-0.0999999999999996
62,42,-1.02,-1.5
62,43,-0.416666667,-1.4
62,44,-0.93,0.4
62,45,-0.54,-1
62,46,-0.133333333,-0.65
65,4,-4.093333333,2.4
65,5,-3.593333333,-0.100000000000001
65,12,-1.946666667,1.1
65,13,-2.216666667,NaN
65,16,-1.333333333,0.0999999999999996
65,17,-0.803333333,-0.850000000000001
65,18,-1.66,0.0999999999999996
65,19,-1.476666667,-0.2
65,20,-0.546666667,-1.3
65,21,-0.0133333329999994,-0.65
65,22,0.506666666999999,-0.649999999999999
65,23,0.793333333,0
65,24,-0.386666667,0.75
65,25,-1.026666667,0
65,37,-1.126666667,-0.3
65,38,-1,-0.69
65,39,0.126666667,-1.78
65,40,-1.22,0.26
65,41,-2.206666667,0.17
65,42,-1.55,-0.97
65,43,-1.296666667,-0.97
65,44,-1.2,-0.41
65,45,-1.19,-0.5
65,46,-0.503333333,-1.13
65,47,-0.676666667,-0.19
65,48,-0.16,-0.86
65,49,0.0433333329999996,-0.25
65,50,0.976666667,-0.29
65,51,1.226666667,0.0800000000000001
65,52,1.6,0.43
65,53,1.636666667,0.5
65,54,0.196666667,1.45
65,55,-0.733333333,1
65,56,-0.84,0.0199999999999996
65,57,-0.67,-0.800000000000001
65,58,0.27,-0.75
65,59,0.346666667,0
65,60,-0.0233333330000001,0.25
65,61,-0.29,0.35
65,62,-0.0533333329999994,-0.25
65,63,-0.00333333299999961,0.0499999999999998
65,64,-0.41,0.45
65,65,-0.0466666669999993,-0.4
65,66,0.0266666669999998,-0.0499999999999998
65,67,0.323333333,-0.45
65,68,-0.646666667000001,0.5
65,69,-0.493333333000001,0
65,70,0.603333333,-0.95
65,71,0.45,0.4
65,72,0.543333333,0.3
65,73,0.619999999999999,0.9
65,74,0.713333333,0.0999999999999996
65,75,0.016666667,1
65,76,-0.0833333329999997,0
65,77,-1.283333333,-0.100000000000001
65,78,-2.04,-0.3
65,79,-1.63,-0.8
65,80,-1.793333333,-1
65,81,-1.58,-0.4
65,82,-0.086666667,-1.5
65,83,-0.126666667,-0.43
65,84,-0.566666667,0
65,87,0.03,-0.9
65,88,-0.183333333,0
65,89,-0.183333333,-0.0999999999999999
65,90,0.076666667,-0.1
65,93,0.186666667,0.85
65,94,-0.036666667,-0.2
65,95,0.26,-0.4
65,96,0.626666667,-0.2
65,97,0.493333333,0.5
65,98,0.503333333,0.3
65,99,0.406666667,0.2
65,100,-0.096666667,0.4
65,101,-0.216666667,0.4
65,102,-0.363333333,0
65,105,-3.056666667,-0.100000000000001
66,2,NaN,NaN
66,5,-1.393333333,NaN
66,6,1.396666667,-2.5
66,7,0.84,1
66,8,0.100000000000001,0.399999999999999
66,9,-0.130000000000001,0.800000000000001
66,10,0.796666667,0
66,11,0.82,0.6
66,12,-1.396666667,1.1
66,13,-1.916666667,0.4
66,14,-1.74,-0.5
66,15,-1.893333333,0
66,16,-0.233333333,-1.4
66,17,-0.503333333,0
66,20,-1.546666667,-0.8
66,23,0.143333332999999,0
66,24,0.363333333,-0.8
66,25,-0.376666666999999,-0.2
66,26,0.61,-0.7
66,27,1.31,-0.5
66,28,1.226666667,0.6
66,29,1.14,0.600000000000001
67,3,-2.683333333,0.5
67,4,-4.693333333,0.9
67,7,2.64,-1
67,8,0.9,0.9
67,9,0.77,0.7
67,10,1.496666667,0
67,14,-2.14,-0.200000000000001
68,2,1.67,-4.25
68,3,-3.283333333,0.0999999999999996
68,4,-4.093333333,-1.5
68,5,-1.143333333,-2.95
68,6,-0.103333333,-1.3
68,9,-0.0800000000000001,0.75
68,12,-1.396666667,0.5
68,13,-2.516666667,0.299999999999999
68,14,-2.04,-1.5
68,15,-2.193333333,-0.399999999999999
68,16,-0.733333333,-1.6
68,17,-0.803333333,-0.3
68,18,-1.06,-1.1
68,19,-1.776666667,-0.15
68,20,-0.896666667,-1.25
68,21,0.136666667,-0.899999999999999
68,22,0.556666667,-0.550000000000001
69,2,NaN,NaN
69,3,-2.183333333,NaN
69,4,-4.593333333,0
69,5,-2.393333333,-1.5
69,6,0.396666667,-2.7
69,7,1.14,-0.5
69,18,-0.36,-0.3
69,19,-0.976666667,0
69,20,-0.646666667,-0.8
69,21,0.136666667,-1.1
69,25,-0.876666666999999,0.0999999999999996
69,26,0.21,-0.8
69,30,0.41,0.5
69,31,-0.156666667,0.9
69,34,0.646666667000001,0.0999999999999996
70,2,-0.58,-1.5
70,3,-4.183333333,-0.5
70,4,-6.093333333,-0.699999999999999
70,5,-1.893333333,-4.8
70,6,0.396666667,-3.2
70,7,-0.359999999999999,0
70,8,-0.699999999999999,0
70,9,-0.83,1.3
70,10,0.596666667000001,0
70,11,0.220000000000001,0.0999999999999996
70,12,-1.596666667,-0.6
70,13,-2.116666667,-0.5
70,14,-0.840000000000001,-2.4
70,15,-1.893333333,0.0999999999999996
70,16,-1.233333333,-1.3
70,17,-0.753333333,-1.15
70,18,-1.36,-0.4
70,19,-1.876666667,0
70,20,-0.246666667,-1.9
70,21,0.536666667,-0.4
70,22,0.856666667,0
70,23,0.0433333329999996,1.4
70,24,0.0633333330000001,0.0999999999999996
70,25,0.0233333330000001,0.2
70,26,0.71,-0.2
70,27,0.609999999999999,1
70,28,0.626666667,0.399999999999999
70,29,0.739999999999999,0.2
70,30,0.91,-0.0999999999999996
70,31,-0.356666666999999,0.999999999999999
70,32,-0.146666667,0
70,33,0.56,0
70,34,0.746666667,0.2
70,37,-1.226666667,-0.45
70,38,-0.94,-0.6
72,2,NaN,NaN
72,3,-1.683333333,NaN
72,4,-3.093333333,-0.75
72,5,-2.893333333,-0.699999999999999
72,6,1.646666667,NaN
72,9,1.42,0.25
72,12,-0.996666667000001,1.3
72,15,-0.393333333,-1.25
72,19,-1.276666667,0.0499999999999998
72,20,-1.646666667,0
72,23,1.043333333,0.3
72,24,0.363333333,0.5
72,25,0.723333333,-0.5
72,26,0.91,0.3
72,27,1.71,0.3
72,30,1.41,NaN
75,2,1.42,-1
75,3,-0.683333333,-2
75,4,-2.593333333,-0.5
75,5,-2.393333333,0
75,6,0.396666667,-2
75,17,-1.603333333,-1.25
79,2,2.42,-3.4
79,3,-3.583333333,2.4
79,4,-4.393333333,-1.7
79,5,-2.693333333,-1.8
79,6,0.396666667,-3
79,7,0.84,0.600000000000001
79,8,0.4,-0.0999999999999996
79,9,0.17,1.1
79,10,0.796666667,-0.199999999999999
79,15,-1.393333333,-3
79,16,-0.133333332999999,-1.5
79,17,0.196666667,-0.399999999999999
79,18,-0.260000000000001,0
79,21,-1.063333333,0.3
79,22,-0.0433333330000005,-1
79,23,0.443333333,-0.300000000000001
79,24,-0.0366666670000004,-0.0999999999999996
79,25,-0.476666667,0.100000000000001
79,26,-0.89,1.8
80,5,-3.493333333,-0.6
80,8,1.2,-0.100000000000001
80,9,-0.630000000000001,2.1
80,10,1.496666667,-1.1
80,18,-0.760000000000001,-0.0999999999999996
80,19,-1.376666667,-0.0999999999999996
82,2,3.72,-3.4
82,8,1.8,-0.6
82,9,0.92,1.15
82,10,1.846666667,-0.100000000000001
82,11,1.67,0.65
82,12,-1.696666667,1.65
82,13,-2.266666667,-0.25
82,14,-2.54,-1
82,15,-1.393333333,-2.5
82,16,-0.233333333,-1.45
82,17,-0.503333333,-0.3
82,18,-1.26,-0.9
82,19,-1.876666667,-0.199999999999999
82,20,-0.546666667,-1.4
82,21,0.736666667000001,-1.4
82,22,0.656666667,0.0999999999999996
82,23,0.643333332999999,0.300000000000001
82,24,-0.436666667,0.7
82,25,-0.476666667,-0.0999999999999996
82,26,0.81,-1.1
82,27,1.61,-0.0999999999999996
82,32,-1.446666667,-0.0999999999999996
84,2,0.42,-2
84,5,0.106666667000001,-5
84,6,0.896666667,-0.5
84,7,1.64,0.2
84,10,0.396666667,-1.1
84,11,0.720000000000001,-0.0999999999999996
84,12,-2.196666667,1.2
84,15,-3.393333333,0.5
84,16,-2.333333333,0
84,17,-1.103333333,-1.5
84,18,-1.46,-0.6
84,19,-1.476666667,-1
84,20,-0.646666667,-1.5
84,21,1.136666667,-1.6
84,22,1.256666667,-0.0999999999999996
84,25,-1.276666667,0.2
84,26,-0.79,-0.5
84,29,0.0399999999999991,-0.5
84,30,0.109999999999999,-0.699999999999999
84,31,-2.156666667,1.3
84,32,-1.346666667,-1.5
84,33,-1.24,0
84,34,0.246666667,-1
84,35,-1.723333333,1.45
84,36,NaN,NaN
84,37,-0.776666667,NaN
84,38,-0.840000000000001,-0.0999999999999996
84,39,-0.523333333,-0.6
84,40,-1.26,-0.4
84,41,-2.206666667,0.0999999999999996
84,42,-0.82,-2.2
84,43,-0.216666667,-1.45
84,44,-0.13,-0.0999999999999996
84,45,0.26,-0.3
84,46,0.266666667,0.2
84,49,0.0433333329999996,NaN
84,50,0.986666667,-0.2
84,51,0.676666667,0.7
84,52,0.28,0.9
84,53,0.236666667,0
84,54,-0.903333333,0.5
84,55,-1.633333333,-0.0999999999999996
84,56,-0.74,-1.5
84,57,-1.07,-0.5
84,58,-0.58,-0.800000000000001
84,59,0.296666667,-1.1
84,60,-0.223333333,0.2
84,61,-0.640000000000001,0.2
84,62,-0.253333333,-0.8
84,63,-0.153333333,-0.3
84,64,-0.51,0.3
84,65,-0.346666667,-0.699999999999999
84,66,-0.323333333,-0.5
84,67,-0.576666667,0.100000000000001
84,68,-1.046666667,-0.100000000000001
84,71,0.25,1.1
84,72,0.543333333,0.5
84,73,0.22,0.8
84,74,0.713333333,-0.0999999999999996
84,75,0.116666667,1
84,76,-0.583333333,0.699999999999999
84,77,-0.683333333,-1.3
84,78,-1.94,0.0999999999999996
84,79,-0.83,-1.5
84,80,-1.093333333,-1
84,81,-1.48,-0.0999999999999996
84,82,0.213333333,-1.9
84,83,-0.056666667,0.2
84,84,-0.566666667,0.0999999999999999
84,85,-0.543333333,NaN
84,86,-0.16,-0.5
84,89,0.016666667,-0.1
84,90,0.076666667,0.1
84,93,0.436666667,0.1
84,94,0.163333333,0.2
84,97,-0.00666666700000018,0
84,98,-0.296666667,0.0999999999999996
84,101,-0.616666667,0.0999999999999996
84,102,-0.563333333,-0.600000000000001
84,103,-0.796666666999999,-0.2
84,104,-1.81,-0.0499999999999998
84,105,-2.656666667,-0.5
84,106,-1.873333333,-1
84,109,-1.486666667,-0.2
84,110,-0.326666667,-1.2
84,113,-0.093333333,0
84,114,-0.053333333,-0.1
86,12,0.203333333,0.8
86,13,-1.116666667,0.700000000000001
86,24,-0.636666667,0.6
86,25,-1.076666667,-0.100000000000001
87,6,2.196666667,NaN
87,7,2.64,0.5
87,8,1.9,-0.0999999999999996
87,11,1.32,NaN
87,16,-0.833333333,-1.5
87,27,NaN,NaN
87,28,NaN,NaN
87,34,0.846666667,0.4
94,6,-0.603333333,NaN
94,7,1.74,-1.1
94,8,1.1,0.15
94,9,0.369999999999999,1.4
94,10,1.096666667,0
94,15,0.206666666999999,-2.1
94,16,-1.033333333,1.1
94,19,-1.376666667,0.4
94,22,0.556666667,-0.680000000000001
94,23,0.763333332999999,0.0800000000000001
94,24,-0.0366666670000004,0.37
94,25,-0.866666667,0.49
94,26,1.06,-1.2
94,29,1.14,1.3
94,32,-0.0466666670000002,0.2
94,40,-1.26,0.2
94,41,-1.806666667,-0.3
94,42,-0.62,-1.8
94,43,-0.816666667,-0.7
94,44,-0.83,-0.5
94,45,-0.34,-0.8
94,46,-0.0333333329999999,-0.5
94,47,-0.396666667,0.1
94,48,-0.24,-0.4
94,49,NaN,NaN
94,50,0.986666667,NaN
94,51,0.976666667,0.4
94,52,0.680000000000001,1
94,53,0.536666667,0.600000000000001
94,54,-0.503333333,0.699999999999999
94,57,0.23,-0.5
94,58,0.319999999999999,0.2
94,59,0.696666667,-0.0999999999999996
94,60,-0.123333333,0.699999999999999
94,61,-0.44,0.0999999999999996
94,64,-0.81,0.5
94,65,-0.346666667,-0.399999999999999
94,66,-0.323333333,-0.2
94,69,-0.0933333330000004,-0.0999999999999996
94,72,0.443333333,0.119999999999999
94,73,0.39,0.75
94,80,-1.293333333,-1
99,8,0.460000000000001,1.26
99,9,0.380000000000001,0.549999999999999
99,10,1.496666667,-0.0800000000000001
99,11,1.78,0.44
99,15,-0.993333333,-0.200000000000001
99,16,0.016666667,-1.05
99,17,-1.003333333,0.5
99,18,-1.16,-0.8
99,19,-1.276666667,-0.9
99,20,-1.096666667,-0.55
99,28,1.026666667,0.75
99,29,1.84,0.2
99,30,-0.0899999999999999,1.9
99,31,-1.056666667,0.800000000000001
99,32,-0.346666667,-0.199999999999999
99,33,-0.24,0.0999999999999996
99,40,-1.36,-0.5
99,41,-1.806666667,-0.3
99,42,-1.62,-0.600000000000001
99,43,-1.016666667,-1.4
99,44,-1.03,-0.100000000000001
99,47,0.00333333300000005,-0.3
99,48,-0.14,0
99,49,-0.056666667,0.0999999999999996
99,50,0.686666667,-0.1
99,51,0.876666667,0.1
99,56,-0.44,-0.54
99,71,0.350000000000001,0.5
99,79,-2.03,-0.899999999999999
99,84,-0.966666667,-0.4
99,85,-0.743333333,-0.5
99,86,-0.66,-0.35
99,87,-0.77,-0.3
99,88,-0.683333333,-0.5
99,91,0.286666667,0
99,92,0.506666667,-0.3
99,95,0.16,0.2
99,96,0.126666667,0.3
99,99,0.206666666999999,0.4
99,100,0.00333333299999961,0.2
99,110,-0.826666667,-1.2
100,20,-0.346666667,-1.5
100,21,0.0366666670000004,-0.3
100,22,0.406666667,-0.75
100,23,0.293333333,0.25
100,24,-0.136666667,-0.0999999999999996
100,25,-0.276666667,-0.25
100,26,0.46,-0.25
100,27,1.01,0
100,28,0.976666667,0.5
100,29,0.789999999999999,0.75
100,30,0.41,0.2
100,31,-1.156666667,0.75
100,34,0.246666667,-0.5
100,35,-1.023333333,0.75
404,38,-0.930000000000001,-0.22
404,39,-0.433333332999999,-0.640000000000001
404,40,-1.3,-0.18
404,41,-1.386666667,-0.79
404,42,-0.82,-0.9
404,43,-1.076666667,-0.45
404,44,-0.84,-0.58
404,45,-0.46,-0.75
404,46,-0.343333333,-0.38
404,47,-0.106666667,-0.41
404,48,0,-0.43
404,49,-0.0666666670000002,0.0600000000000001
404,50,0.936666667,-0.45
404,53,0.586666666999999,0.48
404,54,-0.483333333,0.66
404,55,-1.303333333,0.34
404,56,-0.79,-1.03
404,57,-0.510000000000001,-0.63
404,58,-0.11,-0.34
404,59,-0.0133333330000003,-0.04
404,60,-0.283333333,0.0299999999999994
404,61,-0.46,0.0999999999999996
404,62,-0.383333332999999,-0.300000000000001
404,63,-0.183333333,-0.3
404,64,-0.43,0.149999999999999
404,65,-0.106666667,-0.34
404,66,-0.253333333,0.15
404,67,-0.356666667,-0.0700000000000003
404,71,0.220000000000001,0.23
405,38,-0.56,0.62
405,39,0.0766666670000005,-0.63
405,40,-0.56,-0.300000000000001
405,41,-1.506666667,0
405,42,-0.82,-0.8
405,43,-1.516666667,0
405,46,-0.633333333,0.2
405,49,-0.156666667,NaN
405,50,0.586666667,0
405,51,0.976666667,-0.1
405,52,1.18,0.399999999999999
405,53,0.736666667,0.7
405,56,-1.34,-0.2
405,61,-0.140000000000001,0
405,85,-0.743333333,-0.8
405,86,-0.36,-0.7
405,87,-0.77,0
405,90,-0.423333333,-0.4
405,100,0.103333333,0.0999999999999996
405,103,-0.296666666999999,0.0999999999999996
405,104,-1.21,0.199999999999999
407,38,-1.34,0.4
407,39,-0.123333333,-1.5
407,40,-1.16,0.100000000000001
407,41,-1.906666667,-0.3
407,42,-1.62,-0.7
407,43,-1.516666667,-0.800000000000001
407,44,-1.33,-0.3
407,45,-0.84,-0.9
407,46,-0.533333333,-0.3
407,47,-0.496666667,-0.2
407,48,-0.78,-0.0600000000000001
407,49,-0.00666666700000018,-0.9
407,50,0.906666667,-0.17
407,51,1.076666667,0.22
407,52,1.38,0.25
407,53,0.736666667,0.8
407,54,-1.003333333,1.3
407,55,-0.633333333,-0.4
407,56,-0.74,0
407,57,-0.27,-0.8
407,58,-0.180000000000001,0.2
407,59,0.586666667,-0.59
407,60,-0.163333333,0.6
407,61,-0.140000000000001,0.0200000000000005
407,62,-0.653333333,0.3
407,63,-0.153333333,-0.6
407,68,-1.446666667,0.4
407,69,-1.093333333,-0.3
407,70,0.753333333,-1.7
407,71,0.15,0.7
407,72,0.643333332999999,-0.3
407,73,0.319999999999999,0.600000000000001
407,74,0.513333332999999,0
407,75,0.216666667,0.7
407,76,0.016666667,0.2
407,77,-1.183333333,0
407,78,-2.34,0
407,81,-1.88,-0.5
407,82,-0.486666667,-1.9
407,83,-1.556666667,0
407,84,-1.766666667,-0.6
407,85,-1.043333333,-1.1
407,86,-0.56,-0.6
407,87,-0.57,-0.3
407,88,-0.783333333,0
407,89,-0.583333333,-0.8
407,102,0.0366666669999995,-0.5
407,103,-0.373666666999999,0.177
407,104,-1.51,0.227
407,107,-0.406666667,-1.879
407,108,-1.169333333,-0.634
407,109,-1.974666667,-0.355
407,110,-0.795666667,-1.647
407,119,-0.689666667,0
407,120,-1.186666667,0.012
407,121,-0.171333333,-1.162
407,122,-0.056333333,-0.095
407,126,-0.15,0
407,131,-0.116333333,0
408,39,-0.523333333,-1.08
408,40,-0.96,-0.7
408,41,-2.206666667,NaN
408,42,-1.72,-1
408,43,-1.016666667,-1.6
408,44,-1.03,-0.100000000000001
408,45,-0.64,NaN
408,46,-0.733333333,-0.0999999999999996
409,44,-1.03,-0.15
409,45,-0.64,-1.15
409,46,-0.583333333,-0.600000000000001
409,52,0.930000000000001,-0.15
409,53,0.636666667,0.5
409,54,-0.203333333,0.5
409,55,-0.633333333,0
409,56,-0.640000000000001,-0.0499999999999998
409,57,-0.37,-0.65
409,58,-0.0800000000000001,0
409,59,0.396666667,-0.399999999999999
411,39,-0.253333333,-0.66
411,40,-1.16,0.04
411,43,-0.576666667,-1.52
411,44,-0.94,0.21
411,45,-0.37,-0.77
411,46,-0.113333333,-0.35
411,47,-0.276666667,-0.0100000000000002
411,48,0.21,-0.55
411,49,-0.076666667,0.45
411,50,0.716666667,-0.21
411,51,1.056666667,-0.18
411,52,0.970000000000001,0.66
411,55,-0.983333333,0.00999999999999979
411,56,-0.69,-0.25
411,57,-0.27,-0.96
411,58,-0.04,-0.11
411,62,0.0466666670000002,0.0300000000000002
411,63,0.0366666670000004,0.00999999999999979
411,64,-0.41,0.49
411,65,0.0433333330000005,-0.3
411,66,-0.0233333330000001,-0.0300000000000002
411,67,-0.236666667,0.0599999999999996
411,68,-0.776666667000001,-0.0299999999999994
411,69,-0.573333333000001,-0.0499999999999998
411,70,0.203333333,-0.73
411,79,-1.63,-1.4
411,80,-1.623333333,-1.27
411,81,-1.53,-0.28
411,82,-0.236666667,-1.3
411,83,-0.576666667,-0.38
411,92,0.659666667,0.327
411,95,0.18,0.31
411,96,0.176666667,0.25
411,97,0.113333333,0.42
411,98,0.143333333,0.21
411,99,0.136666667,0.21
411,100,0.133333333,0
411,103,-0.646666667,0
411,104,-1.55,0
411,105,-2.696666667,-0.19
411,106,-2.373333333,-0.76
411,107,-0.826666667,-1.78
411,108,-1.253333333,-1.17
411,109,-1.886666667,0.33
411,110,-0.526666667,-2
411,111,-0.273333333,-0.27
411,112,-0.173333333,-0.2
411,113,-0.113333333,-0.03
411,114,-0.073333333,-0.02
411,115,-0.033333333,-0.06
411,116,-0.303333333,0.22
411,117,-0.103333333,-0.23
411,118,-0.173333333,-0.04
411,119,-0.206666667,-0.02
411,120,-0.296666667,-0.05
411,126,-0.0838,-0.1362
411,127,-0.047466667,-0.0363
411,128,-0.047666667,0.0304
411,129,0.016666667,-0.0769
411,134,-0.03,-0.1998
411,135,-0.23,0.04
411,136,-0.166666667,-0.23
411,137,-0.233333333,0
411,138,NaN,NaN
411,142,0.29,-0.14
411,143,0.236666667,0
411,144,-0.0933333330000001,0.3
411,145,0.26,0
411,146,0.54,-0.3
411,147,0.14,0.4
411,148,0.016666667,0.2
411,149,-0.113333333,0
411,150,-0.5,0.0999999999999996
414,39,-0.623333333,0
414,40,-0.86,-0.8
414,41,-1.106666667,-0.3
414,42,-1.22,-0.0999999999999996
414,43,-2.216666667,0.2
414,44,-0.68,-1.45
414,45,-0.54,-0.2
414,46,-0.283333333,-0.35
414,47,0.253333333,-0.6
414,48,0.51,-0.3
414,49,0.493333333,0.2
414,50,0.986666667,0.25
414,51,0.676666667,0.9
414,52,1.28,0.3
414,53,1.486666667,0.45
414,56,-1.19,0.600000000000001
414,57,-0.57,-1.25
414,61,-0.590000000000001,1.05
414,62,-0.253333333,-0.3
414,63,-0.153333333,0
414,64,-0.62,0.71
414,65,0.153333333,-0.67
414,66,-0.0233333330000001,0.4
414,67,-0.276666667,0.0999999999999996
414,68,-0.906666667000001,0.0600000000000005
414,69,-0.993333333000001,-0.109999999999999
414,72,0.443333333,0.3
414,73,0.52,0.4
416,39,-0.523333333,-0.85
416,40,-1.86,-0.0999999999999996
416,41,-2.606666667,-0.3
416,42,-1.22,-1.8
