CG_h3_data1,CG_h3_data2,CG_h3_data3,CG_h3_data4
20,67,-0.816666667000001,0.0100000000000007
20,70,-0.109999999999999,-0.220000000000001
20,73,1.313333333,-0.199999999999999
20,74,1.416666667,0.199999999999999
20,75,0.836666667,0.58
20,76,-1.183333333,0.8
20,77,-2.11,-0.130000000000001
20,78,-2.86,0.28
20,79,-4.103333333,-0.19
20,80,-2.88,-1.4
20,81,-1.966666667,-0.919999999999999
20,82,-1.456666667,-0.6
20,83,-0.656666667,-1.12
20,84,-0.593333333,-0.25
20,85,-0.66,-0.0800000000000001
20,86,-0.67,-0.12
20,87,-0.413333333,-0.3
20,88,-0.283333333,-0.12
20,89,-0.0633333329999999,-0.0700000000000001
20,90,0.486666667,-0.16
20,91,1.046666667,-0.05
20,92,1.586666667,0.0199999999999999
20,93,1.563333333,0.35
20,94,1.8,0.26
20,95,1.776666667,0.46
20,99,0.993333333,-0.0999999999999996
20,100,0.0133333330000003,1.06
20,101,0.0466666669999993,-0.409999999999999
20,102,-0.616666667,0.2
20,103,-1.57,0.11
20,104,-2.906666667,0.0499999999999998
20,105,-3.173333333,-0.16
20,106,-2.806666667,-0.49
20,109,-2.256666667,-1.1
23,2,-3.683333333,-1.6
23,3,-2.993333333,-1.6
23,6,2.14,-3.5
23,9,1.696666667,0.54
23,10,1.62,0.6
23,15,-3.533333333,0.199999999999999
23,16,-1.903333333,-2.3
23,17,-2.7,-1.16
23,18,-2.576666667,-1.77
23,21,0.556666667,-2.3
30,2,-4.183333333,-0.300000000000001
30,3,-5.093333333,0
30,4,-4.293333333,-0.0999999999999996
30,5,-4.203333333,0
30,6,0.940000000000001,-4.6
30,7,0.5,0.500000000000001
30,8,0.57,0.25
30,9,-0.603333333,1.6
30,10,0.540000000000001,-0.82
30,11,-1.196666667,0
30,12,-2.216666667,-0.0999999999999996
30,13,-2.94,-0.4
30,14,-2.893333333,-0.6
30,15,-2.833333333,-0.5
30,16,-2.853333333,-0.75
30,17,-1.81,-2.45
30,18,-1.906666667,-0.67
30,19,-1.846666667,-0.39
30,20,-1.663333333,0
30,21,-1.043333333,-0.53
30,22,0.0333333329999999,-0.99
30,23,-0.336666667,0.15
30,24,-0.426666667,-0.149999999999999
30,25,0.39,-0.37
30,26,0.41,0.76
30,27,1.126666667,-0.5
30,28,1.89,-0.0999999999999996
30,29,1.15,0.31
30,30,0.243333333000001,0.319999999999999
30,31,-1.346666667,1.1
30,32,-0.94,-0.4
30,33,-0.753333333,-0.25
30,34,-0.673333333,-0.549999999999999
30,35,-0.899999999999999,-0.36
30,36,-2.226666667,0.25
30,41,-2.24,-1.28
30,42,-2.216666667,-0.7
30,43,-1.71,-0.5
30,44,-1.44,-0.5
30,45,-1.083333333,-0.45
30,46,-0.216666667,-0.87
30,47,-0.94,0.7
30,48,-0.606666667,-0.25
31,2,-0.683333333,0.699999999999999
31,3,-1.593333333,-1.5
31,4,-1.143333333,-0.0500000000000007
31,13,-3.84,-0.5
31,14,-3.393333333,-1.5
31,17,-3.56,0.149999999999999
35,2,-5.183333333,2
35,3,-5.693333333,-0.9
35,4,-4.093333333,NaN
35,5,NaN,NaN
35,6,0.640000000000001,NaN
35,7,0.800000000000001,-1.2
35,8,1.67,0
35,9,2.496666667,0
35,10,3.02,1
35,11,NaN,NaN
35,12,NaN,NaN
35,15,NaN,NaN
35,16,-1.603333333,NaN
35,17,-2.76,0.0999999999999996
35,18,-2.676666667,-0.300000000000001
35,19,-2.546666667,0.100000000000001
35,20,-0.653333333,-2.01
35,21,-0.323333333000001,-0.56
35,22,0.673333333,-0.649999999999999
35,23,0.163333333,0
35,24,-0.376666666999999,0.199999999999999
35,25,0.00999999999999979,0
35,26,0.609999999999999,0.100000000000001
35,27,1.126666667,0.0999999999999996
35,28,1.94,0
35,29,1.11,0.399999999999999
35,30,0.143333333,0.3
35,31,-1.246666667,1
35,32,-0.640000000000001,-0.4
35,33,0.246666667,-0.2
35,34,0.0766666669999996,0
35,35,-0.74,0.23
35,36,-1.996666667,0.0899999999999999
35,37,-1.96,-0.5
35,38,-1.703333333,-0.72
35,39,-1.86,-0.83
35,40,-2.606666667,-0.0999999999999996
35,41,-3.02,0
35,42,-2.616666667,-1.1
35,43,-1.03,-2
35,44,-1.54,0.2
40,2,-3.933333333,0.15
40,3,-5.293333333,-0.550000000000001
40,4,-4.693333333,-0.699999999999999
40,7,1.38,-0.27
40,8,1.77,0.0900000000000007
40,9,0.686666667000001,1.81
40,10,2.36,-0.899999999999999
40,11,-0.0266666670000006,0.88
40,12,-1.506666667,0.879999999999999
40,13,-3.44,1.22
40,14,-2.093333333,-1.6
40,15,-0.633333332999999,-1.4
40,16,-0.353333333,-0.5
40,17,-0.99,-0.0600000000000005
40,18,-1.536666667,-0.0200000000000005
40,19,-1.646666667,-0.0599999999999996
40,20,0.346666667,-1.81
40,21,0.056666667,0.409999999999999
40,22,0.973333332999999,-0.51
40,23,-0.096666667,0.93
40,24,-0.0266666669999998,-0.31
40,27,1.846666667,0.0999999999999996
40,28,1.91,0.71
40,31,-0.266666667,0.04
40,32,0.45,-0.5
40,35,-0.64,0.11
40,36,-1.536666667,-0.04
40,39,-1.8,-0.28
40,40,-1.706666667,-1.24
40,43,-1.28,-1.14
40,44,-1.4,-0.25
40,47,-0.0899999999999999,-0.26
40,52,1.116666667,0.78
40,53,0.856666667,0.11
40,54,0.00666666699999929,0.590000000000001
40,55,-0.83,0.71
40,56,-1.16,0
40,57,-0.56,-0.51
40,58,-0.0233333330000001,-0.56
40,59,0.256666667,-0.390000000000001
40,60,-0.0100000000000007,0.34
40,61,-0.0433333329999996,0
40,64,-0.436666667,0.46
40,67,-0.846666667,-0.180000000000001
40,68,-0.683333333,-0.0200000000000005
40,71,0.773333333,0.0499999999999998
40,72,0.649999999999999,0.61
40,73,0.703333333,0.0899999999999999
40,74,0.966666667,0.0499999999999998
40,75,0.256666667,0.64
40,78,-2.93,0
40,79,-3.283333333,-0.92
40,80,-1.99,-1.71
40,81,-1.456666667,-0.54
40,82,-0.256666667,-1.27
40,83,-0.676666667,-0.11
40,84,-1.423333333,0.34
40,85,-0.86,-0.68
40,86,-0.86,-0.34
40,87,-0.663333333,-0.22
40,88,-0.443333333,-0.45
40,89,-0.293333333,-0.19
40,90,0.036666667,-0.15
40,91,0.506666667,-0.2
43,6,1.64,-1
43,7,0.800000000000001,-0.5
43,8,0.869999999999999,0.0500000000000007
43,9,1.496666667,0.300000000000001
43,10,2.32,0
43,11,0.553333332999999,0.25
43,12,-2.816666667,2.5
43,13,-4.04,0
43,14,-2.893333333,-2
43,15,-1.833333333,-1.5
43,16,NaN,NaN
43,17,-0.36,NaN
43,18,-0.986666667,0.21
43,19,-1.146666667,-0.32
43,22,0.0433333329999996,-0.25
43,23,-0.636666667,0.3
43,24,-0.776666667,-0.3
43,25,-0.19,-0.199999999999999
43,26,0.31,0.2
43,29,0.41,-0.4
47,3,-4.593333333,-0.5
47,4,-4.093333333,-1.8
47,5,-2.403333333,-1.7
47,6,0.34,-2.4
47,7,0.100000000000001,-0.300000000000001
47,8,0.550000000000001,-0.280000000000001
47,9,0.146666667,0.84
47,10,0.720000000000001,-0.4
47,11,-0.496666667000001,-0.6
51,5,-0.403333333000001,-3.6
51,6,1.54,-1.2
51,7,1.3,0
51,20,-0.763333332999999,-0.9
51,21,-0.0433333330000005,-0.649999999999999
51,22,0.943333333,-0.7
51,23,0.163333333,0.52
51,24,-0.226666667,0.15
51,25,0.21,0
51,26,1.11,-0.199999999999999
51,31,-0.546666666999999,0.799999999999999
51,34,-0.0233333330000001,-0.6
60,4,-3.593333333,1.4
60,5,-2.103333333,-0.4
60,6,1.74,-3
60,7,2.1,-0.7
60,8,2.17,0.2
60,9,1.996666667,0.899999999999999
60,10,2.22,0.699999999999999
60,11,0.503333332999999,0.500000000000001
60,12,-2.016666667,1.9
60,13,-2.74,0
60,14,-2.093333333,-0.9
60,17,-0.86,-0.4
60,18,-1.476666667,0
60,19,-1.646666667,0
60,20,-0.263333332999999,-1.2
60,21,0.656666667,-0.8
60,22,1.043333333,0
60,23,0.863333333,0
60,24,-0.276666667,0.7
60,25,0.21,0
60,26,1.51,-0.5
60,27,2.226666667,0
60,28,2.54,0.5
60,29,1.41,1
60,30,1.043333333,0
60,31,-0.146666667,1
60,32,-0.04,0
60,33,0.246666667,0
60,34,0.476666667,-0.3
60,35,-0.00999999999999979,0
60,36,-0.976666667,0
60,37,-1.44,0
60,38,-1.623333333,0
60,39,-1.76,-0.7
60,40,-1.806666667,-0.6
60,41,-2.32,0
60,42,-1.916666667,-1.5
60,43,-1.13,-0.8
60,44,-1.44,0
60,45,-0.533333333,-1
60,46,-0.496666667,-0.5
60,47,-0.74,0
60,48,-0.756666667,0
60,49,-0.0133333329999998,-0.3
62,2,-0.683333333,0
62,3,NaN,NaN
62,4,-0.893333332999999,NaN
62,5,-0.103333333,-0.5
62,6,2.14,-1.5
62,7,1.5,0.3
62,8,2.17,-0.2
62,9,1.096666667,1.7
62,10,3.32,-1.5
62,11,2.303333333,0.5
62,12,NaN,NaN
62,13,-1.54,NaN
62,14,-1.093333333,-0.300000000000001
62,15,0.166666667,-0.8
62,16,-0.103333333,0
62,17,0.14,-1
62,18,-0.476666667,0
62,19,-0.846666667,0
62,20,0.0366666670000004,-1
62,23,0.263333333,-0.2
62,24,-0.476666667,0.4
62,25,-0.0899999999999999,-0.5
62,26,2.01,-1.6
62,27,2.226666667,0
62,28,NaN,NaN
62,29,1.21,NaN
62,30,0.743333333000001,0
62,31,-0.946666667,1.6
62,32,-0.24,-0.4
62,33,0.946666667000001,-0.8
62,34,0.976666667,0
62,35,0.24,0.25
62,36,-0.976666667,0.5
62,37,-1.19,0
62,38,-1.123333333,0
62,39,-1.46,-0.5
62,40,-2.206666667,-0.15
62,41,-2.52,0
62,42,-1.816666667,-1.5
62,43,-0.53,-1.5
62,44,-1.54,0.7
62,45,-0.783333333,-1.05
62,46,-0.296666667,-0.7
65,4,-3.693333333,2.4
65,5,-2.603333333,-0.5
65,12,NaN,NaN
65,13,-3.19,NaN
65,16,-1.653333333,NaN
65,17,-1.56,-0.350000000000001
65,18,-1.676666667,0
65,19,-1.846666667,0.2
65,20,-0.663333333,-0.6
65,21,-0.143333333,-0.4
65,22,0.793333333,-0.8
65,23,0.363333333,0.25
65,24,-1.026666667,NaN
65,25,-1.09,0
65,37,-1.69,-0.4
65,38,-1.653333333,-0.22
65,39,-0.96,-1.7
65,40,-2.036666667,0.0299999999999994
65,41,-2.52,0.17
65,42,-2.266666667,-0.9
65,43,-1.61,-0.88
65,44,-1.69,NaN
65,45,-1.633333333,-0.7
65,46,-0.866666667,-0.83
65,47,-1.02,0
65,48,-0.206666667,-0.8
65,49,0.686666667,-0.25
65,50,1.306666667,-0.23
65,51,2.03,0.04
65,52,2.136666667,0.3
65,53,1.646666667,0.23
65,54,0.266666667,1.2
65,55,-0.82,1.03
65,56,-1.47,0.850000000000001
65,57,-0.48,-0.9
65,58,0.346666667,-0.75
65,59,0.226666667,0
65,60,0.0599999999999996,NaN
65,61,-0.303333332999999,0.399999999999999
65,62,0.0466666670000002,-0.4
65,63,0.04,0.0999999999999996
65,64,-0.446666667,0.55
65,65,-0.0233333330000001,-0.45
65,66,-0.126666667,0.0499999999999998
65,67,-0.146666667000001,-0.5
65,68,-0.493333333000001,0.600000000000001
65,69,-0.346666667,-0.2
65,70,0.850000000000001,-0.9
65,71,0.843333332999999,0.3
65,72,1.52,-0.3
65,73,0.813333332999999,0.800000000000001
65,74,1.016666667,0.0999999999999996
65,75,-0.0833333329999997,1.2
65,76,-1.383333333,0.5
65,77,-2.34,0
65,78,-2.43,-0.300000000000001
65,79,-2.793333333,-0.8
65,80,-1.98,-1
65,81,-1.586666667,-0.6
65,82,-0.556666667,-1.2
65,83,-0.566666667,-0.9
65,84,-0.843333333,-0.15
65,87,-0.183333333,-0.9
65,88,-0.283333333,0
65,89,-0.0233333330000001,-0.2
65,90,0.386666667,-0.0999999999999999
65,93,-0.236666667,1.3
65,94,-0.14,-0.35
65,95,0.426666667,-0.7
65,96,0.993333333,-0.2
65,97,0.803333333,0.3
65,98,0.606666667,0.5
65,99,0.303333333,0.6
65,100,0.183333333,0.399999999999999
65,101,-0.363333333,0.399999999999999
65,102,-0.696666667,0
65,105,-3.473333333,-0.100000000000001
66,2,NaN,NaN
66,5,-1.103333333,NaN
66,6,1.84,-2.9
66,7,0.5,0.500000000000001
66,8,0.67,0.5
66,9,0.796666667,1
66,10,1.42,-0.0999999999999996
66,11,-0.296666667,-0.4
66,12,-1.516666667,0.6
66,13,-2.24,0.6
66,14,-1.893333333,-0.300000000000001
66,15,-1.633333333,-1
66,16,-0.503333333,-0.699999999999999
66,17,-1.36,-0.4
66,20,-1.563333333,-0.2
66,23,-0.436666667,0.0999999999999996
66,24,-0.576666667,0.2
66,25,-0.0899999999999999,0
66,26,0.81,-0.6
66,27,1.826666667,-0.5
66,28,1.74,0.7
66,29,1.31,0.6
67,3,-3.793333333,0.699999999999999
67,4,-3.893333333,1
67,7,1.8,0
67,8,1.47,NaN
67,9,1.496666667,0.800000000000001
67,10,1.72,0.4
67,14,-2.493333333,-0.0999999999999996
68,2,-3.183333333,-3
68,3,-5.593333333,-0.0999999999999996
68,4,-4.093333333,-1.8
68,5,-1.403333333,-2.4
68,6,0.34,-1.5
68,9,0.396666667,0.9
68,12,-2.216666667,NaN
68,13,-3.54,0.4
68,14,-2.593333333,-2.2
68,15,-2.333333333,-0.300000000000001
68,16,-1.103333333,-1.4
68,17,-2.16,-0.0999999999999996
68,18,-1.926666667,-1.05
68,19,-2.146666667,-0.15
68,20,-0.763333332999999,-1.1
68,21,0.00666666699999929,-0.75
68,22,0.743333333,-0.5
69,2,NaN,NaN
69,3,-4.593333333,NaN
69,4,-3.893333333,NaN
69,5,-2.303333333,-0.800000000000001
69,6,0.640000000000001,-2.5
69,7,0.300000000000001,-0.5
69,18,-0.976666667,-0.5
69,19,-1.446666667,0.0499999999999998
69,20,-0.963333333,-0.5
69,21,0.00666666699999929,-0.85
69,25,-0.59,0.0999999999999996
69,26,0.51,-0.5
69,30,0.743333333000001,0.3
69,31,0.153333333,0.6
69,34,0.276666667,0
70,2,-4.683333333,1
70,3,-6.793333333,0.699999999999999
70,4,-6.693333333,-0.399999999999999
70,5,-2.803333333,-4.2
70,6,-0.359999999999999,-3
70,7,-0.699999999999999,0
70,8,0.470000000000001,0.199999999999999
70,9,0.596666667000001,0.199999999999999
70,10,0.32,0
70,11,-2.196666667,0
70,12,-2.616666667,-1
70,13,-3.24,-0.800000000000001
70,14,-1.793333333,-2.3
70,15,-2.533333333,-0.200000000000001
70,16,-1.903333333,-2
70,17,-1.76,-1.4
70,18,-1.876666667,-0.399999999999999
70,19,-2.146666667,0.4
70,20,0.136666667,-1.9
70,21,0.856666667,-0.5
70,22,1.443333333,0
70,23,0.163333333,1.3
70,24,0.223333333,0
70,25,0.51,0.2
70,26,1.61,-0.199999999999999
70,27,1.026666667,1.4
70,28,0.94,0.6
70,29,0.81,0
70,30,0.643333333,0
70,31,-0.146666667,0.8
70,32,0.56,-0.0999999999999996
70,33,0.946666667000001,0.2
70,34,0.776666667,0.2
70,37,-1.54,-0.5
70,38,-1.023333333,-0.6
72,2,NaN,NaN
72,3,-3.843333333,NaN
72,4,-3.593333333,0.699999999999999
72,5,NaN,NaN
72,6,2.14,NaN
72,9,2.296666667,0.25
72,12,-1.616666667,1.1
72,15,-0.333333333,-1.5
72,19,-1.646666667,0.25
72,20,-1.963333333,0.5
72,23,0.863333333,0.5
72,24,0.223333333,NaN
72,25,1.21,-0.75
72,26,2.01,0
72,27,2.426666667,NaN
72,30,1.093333333,NaN
75,2,-2.683333333,0.5
75,3,-3.093333333,-1
75,4,-2.393333333,0
75,5,-1.603333333,-0.5
75,6,0.140000000000001,-1
75,17,-2.61,-1.25
79,2,-1.183333333,-2.3
79,3,-6.093333333,2.8
79,4,-4.493333333,-1.8
79,5,-2.603333333,-1.2
79,6,1.44,-3.6
79,7,0.300000000000001,0.9
79,8,1.27,-0.5
79,9,0.596666667000001,1.4
79,10,1.12,-0.300000000000001
79,15,-1.633333333,-3.4
79,16,-0.203333333,-1.8
79,17,-0.260000000000001,-0.5
79,18,-0.976666667,0.5
79,21,-1.043333333,0.100000000000001
79,22,0.143333332999999,-0.899999999999999
79,23,-0.136666667,-0.2
79,24,-0.376666666999999,-0.2
79,25,0.91,-1
79,26,-0.49,1.1
80,5,-2.203333333,-0.800000000000001
80,8,1.47,0.100000000000001
80,9,0.396666667,2
80,10,2.42,-1
80,18,-1.476666667,0.0999999999999996
80,19,-1.446666667,-0.3
82,2,0.616666667000001,-3.6
82,8,2.07,-0.7
82,9,1.746666667,0.800000000000001
82,10,2.32,-0.199999999999999
82,11,-0.0466666670000002,0.549999999999999
82,12,-2.516666667,1.55
82,13,-3.54,0
82,14,-3.893333333,-0.6
82,15,-1.683333333,-2.9
82,16,-0.803333333,-1.8
82,17,-2.16,0.4
82,18,-2.076666667,-0.9
82,19,-1.946666667,-0.4
82,20,-0.663333333,-0.5
82,21,0.756666666999999,-1.6
82,22,0.943333333,0.0999999999999996
82,23,0.263333333,0.199999999999999
82,24,-0.576666667,0.3
82,25,-0.29,0
82,26,1.51,-1.2
82,27,2.126666667,-0.100000000000001
82,32,-0.74,-0.5
84,2,-4.683333333,-2
84,5,0.396666667,-3
84,6,1.84,0.3
84,7,0.800000000000001,0.5
84,10,0.620000000000001,-1.3
84,11,-0.996666667000001,-0.399999999999999
84,12,-3.816666667,1.7
84,15,-2.333333333,-0.5
84,16,-2.603333333,0
84,17,-2.06,-0.300000000000001
84,18,-2.476666667,NaN
84,19,-2.146666667,-0.9
84,20,-0.463333333,-2
84,21,1.156666667,-1.8
84,22,1.443333333,0
84,25,-1.29,0.7
84,26,-0.99,NaN
84,29,-0.59,-1
84,30,-0.856666666999999,-0.800000000000001
84,31,-2.846666667,1.3
84,32,-1.24,-2.5
84,33,-0.753333333,-1
84,34,-0.273333333,-1.25
84,35,-1.01,-0.25
84,36,NaN,NaN
84,37,-0.94,NaN
84,38,-1.123333333,0
84,39,-1.66,-0.3
84,40,-2.106666667,NaN
84,41,-3.02,0.5
84,42,-1.666666667,-2.15
84,43,-0.23,-1.7
84,44,-0.04,-0.3
84,45,0.466666667,-0.4
84,46,0.403333333,0.1
84,49,0.786666667,NaN
84,50,1.376666667,NaN
84,51,1.18,0.7
84,52,0.236666667,1
84,53,-0.403333333,0
84,54,-1.733333333,0.6
84,55,-2.24,-0.2
84,56,-1.57,NaN
84,57,-1.38,-0.6
84,58,-0.803333333,-1
84,59,-0.0233333330000001,-1.4
84,60,-0.44,NaN
84,61,-1.053333333,0.3
84,62,-0.453333333,NaN
84,63,-0.21,-0.5
84,64,-1.046666667,NaN
84,65,-0.823333333,-0.8
84,66,-0.476666667,-0.8
84,67,-1.146666667,0.100000000000001
84,68,NaN,NaN
84,71,1.043333333,1
84,72,1.02,NaN
84,73,0.613333333,0.6
84,74,1.116666667,0
84,75,0.116666667,1.2
84,76,-1.983333333,NaN
84,77,-1.84,NaN
84,78,-2.33,0
84,79,-2.093333333,-1.7
84,80,-1.58,NaN
84,81,-1.686666667,0.1
84,82,0.143333333,-1.9
84,83,-0.466666667,0.3
84,84,NaN,NaN
84,85,-0.66,NaN
84,86,-0.27,-0.5
84,89,0.176666667,-0.1
84,90,0.286666667,0.3
84,93,0.363333333,-0.3
84,94,0.46,0
84,97,-0.196666667000001,0
84,98,-0.593333333,0.3
84,101,-1.163333333,0.4
84,102,-0.996666667,-0.7
84,103,-1.86,-0.0499999999999998
84,104,-3.156666667,NaN
84,105,-2.873333333,-0.7
84,106,-2.006666667,-1
84,109,-1.526666667,-0.2
84,110,-0.443333333,-1.1
84,113,-0.153333333,0
84,114,-0.043333333,-0.2
86,12,-0.416666666999999,0.5
86,13,-1.84,0.100000000000001
86,24,-1.176666667,0.300000000000001
86,25,-1.19,-0.3
87,6,3.14,NaN
87,7,1.8,1
87,8,2.07,-0.4
87,11,-0.296666667,NaN
87,16,-1.103333333,-1
87,27,NaN,NaN
87,28,NaN,NaN
87,34,0.976666667,0.25
94,6,0.640000000000001,NaN
94,7,1.25,-1.05
94,8,1.77,-0.25
94,9,1.096666667,0.899999999999999
94,10,1.82,-0.6
94,15,0.0666666670000007,-1.8
94,16,-1.503333333,0.300000000000001
94,19,-1.146666667,0.0999999999999996
94,22,0.843333332999999,-0.64
94,23,0.333333333,0.13
94,24,-0.376666666999999,0.39
94,25,-0.14,0.149999999999999
94,26,1.89,-0.7
94,29,0.81,1.3
94,32,0.46,0.2
94,40,-2.106666667,0.0999999999999996
94,41,-2.42,-0.300000000000001
94,42,-1.516666667,-1.7
94,43,-1.33,-0.8
94,44,-1.14,-0.7
94,45,-0.533333333,-1.1
94,46,-0.296666667,-0.6
94,47,-0.64,0
94,48,-0.256666667,-0.7
94,49,NaN,NaN
94,50,1.376666667,NaN
94,51,1.68,0.3
94,52,1.136666667,1
94,53,0.196666667,0.5
94,54,-0.133333333,0.3
94,57,0.52,-0.7
94,58,0.596666667,0.2
94,59,0.576666667,-0.3
94,60,-0.340000000000001,0.7
94,61,-0.853333333,0.300000000000001
94,64,-0.746666667,0.2
94,65,-0.523333333,-0.6
94,66,-0.576666667,0.2
94,69,0.153333333,-0.3
94,72,1.14,-0.04
94,73,0.603333332999999,0.63
94,80,-1.48,-1.1
99,8,0.93,1.41
99,9,1.416666667,0.370000000000001
99,10,2.22,-0.33
99,11,0.483333332999999,0.220000000000001
99,15,-1.033333333,-0.300000000000001
99,16,-0.503333333,-1.1
99,17,-1.96,0.6
99,18,-2.176666667,-0.499999999999999
99,19,-1.646666667,-0.8
99,20,-1.263333333,-0.4
99,28,2.04,0.4
99,29,1.81,0.3
99,30,-0.256666666999999,1.7
99,31,-0.546666666999999,0.299999999999999
99,32,-0.140000000000001,0
99,33,-0.0533333329999994,0.0999999999999996
99,40,-2.106666667,-0.4
99,41,-2.22,-0.3
99,42,-2.416666667,-0.4
99,43,-1.13,-1.4
99,44,-1.34,0.0999999999999996
99,47,-0.14,-0.2
99,48,0.0433333329999996,-0.0999999999999996
99,49,0.586666667,0
99,50,0.976666667,0
99,51,1.48,0.2
99,56,-0.87,-0.100000000000001
99,71,0.843333332999999,0.3
99,79,-3.493333333,-0.6
99,84,-1.243333333,-0.55
99,85,-1.01,-0.85
99,86,-1.07,-0.2
99,87,-1.183333333,-0.1
99,88,-0.983333333,-0.6
99,91,0.206666667,0.4
99,92,0.636666667,-0.3
99,95,0.426666667,0.1
99,96,0.493333333,0.3
99,99,0.203333333,0.4
99,100,0.183333333,0.3
99,110,-0.943333333,-1.3
100,20,-0.263333332999999,-1.5
100,21,-0.343333333,0.2
100,22,0.543333333,-1
100,23,-0.236666667,0.529999999999999
100,24,-0.526666667,0
100,25,0.21,-0.25
100,26,1.01,-0.25
100,27,1.476666667,0.75
100,28,1.54,0.5
100,29,0.61,0.55
100,30,-0.406666667,0.35
100,31,-1.596666667,1
100,34,-0.273333333,-0.5
100,35,-1.71,0.949999999999999
404,38,-1.073333333,0
404,39,-1.48,-0.54
404,40,-2.176666667,-0.0199999999999996
404,41,-1.72,-0.909999999999999
404,42,-1.526666667,-1.12
404,43,-1.42,-0.43
404,44,-1.21,-0.61
404,45,-0.723333333,-0.74
404,46,-0.516666667,-0.49
404,47,-0.43,-0.3
404,48,-0.00666666700000018,-0.61
404,49,0.486666667,-0.0699999999999998
404,50,1.026666667,-0.18
404,53,0.176666667,0.57
404,54,-0.963333333,0.41
404,55,-1.82,0.36
404,56,-1.14,-1.05
404,57,-0.45,-0.54
404,58,-0.0533333330000003,-0.34
404,59,-0.253333333,0.0600000000000005
404,60,-0.36,0.0800000000000001
404,61,-0.683333333,0.170000000000001
404,62,-0.483333333,-0.0899999999999999
404,63,-0.28,-0.0999999999999996
404,64,-0.446666667,0.0700000000000003
404,65,-0.103333333,-0.39
404,66,-0.426666667,0.22
404,67,-0.936666667000001,-0.0199999999999996
404,71,0.823333333,-0.04
405,38,-0.553333332999999,1.03
405,39,-0.86,-0.43
