MZ_data_mat_h11,MZ_data_mat_h12,MZ_data_mat_h13,MZ_data_mat_h14
99,70,4,4.406666667
99,71,4.4,4.453333333
99,74,5.3,5.52
99,78,6.1,4.816666667
99,79,5,3.66
99,81,3.6,1.906666667
99,83,2,1.713333333
99,84,2.3,1.643333333
99,85,1.7,1.333333333
99,86,1.4,1.156666667
99,87,1.5,1.04
99,88,1.3,0.93
99,90,1.1,0.916666667
99,91,1,1.076666667
99,92,1.3,1.486666667
99,94,2.3,2.536666667
99,95,2.8,2.863333333
99,96,3.4,3.36
99,98,4.1,4.393333333
99,99,4.6,4.703333333
99,100,4.9,4.906666667
99,102,4.9,4.983333333
99,104,5,4.303333333
99,107,2.2,1.626666667
99,109,1.8,0.296666667
99,110,0.9,0.213333333
99,114,0.2,0.106666667
100,9,9.41,8.8
100,17,7.75,7.166666667
100,19,6.9,6.14
100,20,5.5,5.523333333
100,21,5,5.353333333
100,22,5,5.536666667
100,23,5.75,5.656666667
100,24,6,6.043333333
100,25,6.25,5.863333333
100,26,6.25,5.723333333
100,27,5.5,6.21
100,28,6.5,7.01
100,29,7.75,7.726666667
100,30,8,8.54
100,31,8.75,8.41
100,33,8,7.653333333
100,34,7.5,7.76
100,35,8.3,7.746666667
404,37,7.22,6.99
404,38,6.74,6.023333333
404,39,5.62,5.56
404,40,5.66,5.376666667
404,41,5.14,4.54
404,42,4.52,3.893333333
404,43,3.9,3.68
404,44,3.68,3.083333333
404,45,3.27,3.07
404,46,3.11,2.96
404,47,2.94,2.966666667
404,48,3.01,3.003333333
404,49,3.15,3.06
404,50,3.11,3.243333333
404,52,4.22,4.476666667
404,53,4.93,5.28
404,54,5.76,5.736666667
404,55,6.28,5.596666667
404,56,5.96,5.366666667
404,57,5.65,5.26
404,58,5.26,4.93
404,59,5.02,5.02
404,60,5.13,5.096666667
404,61,5.29,4.976666667
404,62,5.24,5.06
404,63,5.17,5.046666667
404,64,5.36,5.046666667
404,65,5.25,5.09
404,66,5.19,5.053333333
404,67,5.17,4.976666667
404,70,4.07,4.406666667
404,71,4.47,4.453333333
404,73,4.69,5.043333333
405,37,7.6,6.99
405,38,6.6,6.023333333
405,39,5.5,5.56
405,40,5.3,5.376666667
405,41,5.1,4.54
405,42,4.6,3.893333333
405,43,4.5,3.68
405,45,3.1,3.07
405,46,3.3,2.96
405,48,3.2,3.003333333
405,49,3.3,3.06
405,50,3.4,3.243333333
405,51,3.4,3.986666667
405,52,4,4.476666667
405,53,4.7,5.28
405,55,6.1,5.596666667
405,56,5.8,5.366666667
405,58,5.2,4.93
405,60,5.1,5.096666667
405,61,5.2,4.976666667
405,71,4.5,4.453333333
405,74,NaN,5.52
405,84,2.1,1.643333333
405,85,1.7,1.333333333
405,86,1.3,1.156666667
405,87,1.4,1.04
405,89,1.1,0.916666667
405,90,1.3,0.916666667
405,94,2.3,2.536666667
405,99,4.6,4.703333333
405,100,4.9,4.906666667
405,102,4.7,4.983333333
405,103,5,4.736666667
405,104,4.8,4.303333333
407,37,7.3,6.99
407,38,7.2,6.023333333
407,39,5.8,5.56
407,40,5.5,5.376666667
407,41,5.6,4.54
407,42,5,3.893333333
407,43,4,3.68
407,44,4.2,3.083333333
407,45,3.2,3.07
407,46,3.2,2.96
407,47,2.9,2.966666667
407,48,3.36,3.003333333
407,49,3,3.06
407,50,3.1,3.243333333
407,51,3.35,3.986666667
407,52,3.4,4.476666667
407,53,4.7,5.28
407,54,6.1,5.736666667
407,55,6,5.596666667
407,56,5.8,5.366666667
407,57,5.2,5.26
407,58,5.6,4.93
407,59,4.73,5.02
407,60,5.11,5.096666667
407,61,5,4.976666667
407,62,5.3,5.06
407,63,5.1,5.046666667
407,65,5.4,5.09
407,67,5.1,4.976666667
407,68,5.2,4.823333333
407,69,5.3,4.253333333
407,70,3.9,4.406666667
407,71,4.3,4.453333333
407,72,4.4,4.65
407,73,5,5.043333333
407,74,5.2,5.52
407,75,5.5,5.713333333
407,76,6,6.016666667
407,77,6,6.016666667
407,78,6,4.816666667
407,80,3.6,3.17
407,81,3.3,1.906666667
407,82,2,1.72
407,83,2.1,1.713333333
407,84,2.8,1.643333333
407,85,2,1.333333333
407,86,1.6,1.156666667
407,87,1.3,1.04
407,88,1.5,0.93
407,89,1.2,0.916666667
407,97,3.82,3.826666667
407,99,4.5,4.703333333
407,101,5.2,4.903333333
407,102,4.9,4.983333333
407,103,4.898,4.736666667
407,104,4.9,4.303333333
407,106,3.572,2.043333333
407,107,1.9,1.626666667
407,108,1.037,1.493333333
407,109,1.76,0.296666667
407,110,0.973,0.213333333
407,112,0.258,0.156666667
407,118,0.238,0.126666667
407,119,0.238,0.046666667
407,120,0.5,0.023333333
407,121,0.238,0.013333333
407,122,0.143,0.066666667
407,125,0.1,0.086666667
407,126,0.2,0.086666667
407,130,0.143,0.046666667
407,131,0.143,0.033333333
408,38,6.98,6.023333333
408,39,5.8,5.56
408,40,5.5,5.376666667
408,41,6,4.54
408,42,5.1,3.893333333
408,43,4,3.68
408,44,3.9,3.083333333
408,45,3.4,3.07
408,46,3.3,2.96
408,49,3.6,3.06
408,52,4.4,4.476666667
409,38,6.4,6.023333333
409,43,3.75,3.68
409,44,3.78,3.083333333
409,45,3.3,3.07
409,46,3.1,2.96
409,48,3.55,3.003333333
409,51,3.75,3.986666667
409,52,4.1,4.476666667
409,53,4.8,5.28
409,54,5.3,5.736666667
409,55,6.05,5.596666667
409,56,5.85,5.366666667
409,57,5.35,5.26
409,58,5,4.93
409,59,4.6,5.02
411,38,6.75,6.023333333
411,39,5.73,5.56
411,40,5.5,5.376666667
411,42,4.66,3.893333333
411,43,3.59,3.68
411,44,3.88,3.083333333
411,45,3.24,3.07
411,46,2.97,2.96
411,47,3.14,2.966666667
411,48,3.01,3.003333333
411,49,3.08,3.06
411,50,3.15,3.243333333
411,51,3.28,3.986666667
411,52,4.17,4.476666667
411,54,5.58,5.736666667
411,55,6.33,5.596666667
411,56,5.67,5.366666667
411,57,5.2,5.26
411,58,5.1,4.93
411,61,5.1,4.976666667
411,62,5,5.06
411,63,5.01,5.046666667
411,64,5.5,5.046666667
411,65,5.04,5.09
411,66,5,5.053333333
411,67,5.06,4.976666667
411,68,5.03,4.823333333
411,69,4.98,4.253333333
411,70,4.25,4.406666667
411,73,4.6,5.043333333
411,75,5.65,5.713333333
411,78,6.2,4.816666667
411,79,4.8,3.66
411,80,3.53,3.17
411,81,3.25,1.906666667
411,82,1.75,1.72
411,83,1.69,1.713333333
411,85,1.68,1.333333333
411,87,1.16,1.04
411,89,0.96,0.916666667
411,91,0.96,1.076666667
411,92,1.115,1.486666667
411,94,2.26,2.536666667
411,95,2.87,2.863333333
411,96,3.43,3.36
411,97,3.9,3.826666667
411,98,4.29,4.393333333
411,99,4.68,4.703333333
411,100,4.77,4.906666667
411,102,4.96,4.983333333
411,103,4.96,4.736666667
411,104,4.95,4.303333333
411,105,4.72,3.39
411,106,4,2.043333333
411,107,2.01,1.626666667
411,108,1.24,1.493333333
411,109,1.8,0.296666667
411,110,0.7,0.213333333
411,111,0.3,0.173333333
411,112,0.21,0.156666667
411,113,0.2,0.056666667
411,114,0.18,0.106666667
411,115,0.14,0.146666667
411,116,0.44,0.156666667
411,117,0.19,0.136666667
411,118,0.18,0.126666667
411,119,0.19,0.046666667
411,120,0.15,0.023333333
411,122,0.08,0.066666667
411,125,0.2,0.086666667
411,126,0.1458,0.086666667
411,127,0.0791,0.05
411,128,0.1209,0.033333333
411,129,0.03,0.063333333
411,131,0.03,0.033333333
411,133,0.0707,0.023333333
411,134,0.04,0.026666667
411,135,0.1,0.02
411,136,0.09,0.04
411,137,0.29,0.123333333
411,138,NaN,0.286666667
411,141,0.4,0.43
411,142,0.6,0.59
411,143,0.5,0.89
411,144,1.1,1.036666667
411,145,1.3,1.206666667
411,146,1.3,1.56
411,147,1.7,1.84
411,148,2.2,2.04
411,149,2.4,2.316666667
411,150,2.6,2.386666667
414,38,6.5,6.023333333
414,39,5.9,5.56
414,40,5.6,5.376666667
414,41,5.1,4.54
414,42,4.8,3.893333333
414,43,5.3,3.68
414,44,3.75,3.083333333
414,45,3.3,3.07
414,46,3.25,2.96
414,47,2.75,2.966666667
414,48,2.65,3.003333333
414,49,2.85,3.06
414,50,3.1,3.243333333
414,51,3.8,3.986666667
414,52,4.2,4.476666667
414,53,4.5,5.28
414,55,6.35,5.596666667
414,56,6.15,5.366666667
414,57,5.5,5.26
414,60,5.11,5.096666667
414,61,5.55,4.976666667
414,62,5.4,5.06
414,63,5.2,5.046666667
414,64,5.48,5.046666667
414,65,5.3,5.09
414,66,5,5.053333333
414,67,5.1,4.976666667
414,68,5.09,4.823333333
414,69,5.1,4.253333333
414,71,4.3,4.453333333
414,72,4.6,4.65
414,73,4.9,5.043333333
414,75,5.9,5.713333333
416,38,6.5,6.023333333
416,39,6,5.56
416,40,6.1,5.376666667
416,41,6.1,4.54
416,42,4.5,3.893333333
416,43,3.9,3.68
416,44,4,3.083333333
416,45,3.3,3.07
416,46,3,2.96
416,47,3.4,2.966666667
416,48,3.1,3.003333333
416,49,3.05,3.06
416,50,3.05,3.243333333
416,51,3.4,3.986666667
416,52,4.25,4.476666667
416,54,5.1,5.736666667
416,55,6.25,5.596666667
416,56,5.6,5.366666667
420,38,6.65,6.023333333
420,40,5.4,5.376666667
420,42,4.48,3.893333333
420,43,3.65,3.68
420,45,3.1,3.07
420,46,3.2,2.96
420,47,3,2.966666667
420,49,3,3.06
420,50,3.08,3.243333333
420,51,NaN,3.986666667
420,52,4.25,4.476666667
420,53,4.5,5.28
420,54,5.85,5.736666667
420,55,6.2,5.596666667
420,56,6,5.366666667
420,57,5.5,5.26
420,58,5.6,4.93
420,59,4.95,5.02
420,60,5,5.096666667
420,62,5.1,5.06
420,63,5.05,5.046666667
420,64,5.35,5.046666667
420,65,5.3,5.09
420,66,5.3,5.053333333
420,67,5.1,4.976666667
420,68,5.05,4.823333333
420,69,5.1,4.253333333
420,70,4.2,4.406666667
420,72,4.5,4.65
420,73,4.95,5.043333333
420,74,NaN,5.52
420,75,5.8,5.713333333
420,76,6.7,6.016666667
420,77,6.1,6.016666667
420,78,5.85,4.816666667
420,81,3.18,1.906666667
420,82,2.2,1.72
420,84,1.85,1.643333333
420,85,1.72,1.333333333
420,87,1.55,1.04
420,88,1.8,0.93
420,89,1.4,0.916666667
420,90,1.15,0.916666667
420,92,1.45,1.486666667
420,93,1.6,2.006666667
420,94,2.15,2.536666667
420,95,2.7,2.863333333
420,97,3.55,3.826666667
420,98,4,4.393333333
420,99,4.5,4.703333333
420,101,4.9,4.903333333
420,102,4.8,4.983333333
420,103,4.8,4.736666667
420,104,4.6,4.303333333
420,105,4.6,3.39
420,106,3.88,2.043333333
420,107,2.2,1.626666667
420,109,1.7,0.296666667
420,110,0.75,0.213333333
420,111,0.3,0.173333333
420,112,0.3,0.156666667
420,113,0.2,0.056666667
420,115,0.2,0.146666667
420,117,0.2,0.136666667
420,118,0.2,0.126666667
420,119,0.2,0.046666667
420,120,0.2,0.023333333
420,121,0.1,0.013333333
420,122,0.1,0.066666667
420,123,0.05,0.086666667
420,124,0.05,0.103333333
420,125,0.05,0.086666667
420,127,0.07,0.05
420,128,0.08,0.033333333
420,129,0.05,0.063333333
420,130,0.1,0.046666667
420,131,0.1,0.033333333
420,132,0.1,0.026666667
420,133,0.08,0.023333333
421,38,7,6.023333333
421,39,5.65,5.56
421,40,5.62,5.376666667
421,41,5.15,4.54
421,42,4.77,3.893333333
421,43,3.7,3.68
421,44,3.83,3.083333333
421,45,2.9,3.07
421,46,3.02,2.96
421,47,3.1,2.966666667
421,48,NaN,3.003333333
421,49,3.06,3.06
421,50,3.15,3.243333333
421,51,3.48,3.986666667
421,52,4.25,4.476666667
421,53,4.75,5.28
421,54,5.83,5.736666667
421,55,5.9,5.596666667
421,56,5.75,5.366666667
421,57,5.4,5.26
421,58,4.95,4.93
421,59,4.5,5.02
421,60,5.15,5.096666667
421,61,5.1,4.976666667
421,62,5.15,5.06
421,63,4.9,5.046666667
421,64,5.8,5.046666667
421,65,5.28,5.09
421,66,5.5,5.053333333
421,68,5.25,4.823333333
421,69,5.1,4.253333333
421,70,4.1,4.406666667
421,71,4.5,4.453333333
421,72,4.65,4.65
421,74,5.4,5.52
421,75,5.8,5.713333333
421,76,6.35,6.016666667
421,77,5.9,6.016666667
421,78,6.25,4.816666667
421,79,4.9,3.66
421,80,3.9,3.17
421,81,3.65,1.906666667
421,83,1.95,1.713333333
421,84,2.45,1.643333333
421,85,1.85,1.333333333
421,86,1.3,1.156666667
421,87,1.3,1.04
421,88,1.2,0.93
421,89,1,0.916666667
421,90,1.05,0.916666667
421,91,1.05,1.076666667
421,92,1.35,1.486666667
421,93,2.15,2.006666667
421,94,3.2,2.536666667
421,95,3.1,2.863333333
421,96,3.65,3.36
421,97,4.1,3.826666667
421,98,4.4,4.393333333
421,99,4.75,4.703333333
421,100,5.05,4.906666667
421,102,5.05,4.983333333
421,103,5.15,4.736666667
421,104,5,4.303333333
421,106,3.8,2.043333333
421,107,2.7,1.626666667
421,108,2.4,1.493333333
421,109,2.1,0.296666667
421,110,1,0.213333333
421,111,0.4,0.173333333
421,112,0.2,0.156666667
421,114,0.35,0.106666667
421,115,0.35,0.146666667
421,116,0.3,0.156666667
421,117,0.3,0.136666667
421,118,0.25,0.126666667
421,122,0.13,0.066666667
421,123,0.15,0.086666667
421,124,0.13,0.103333333
421,125,0.12,0.086666667
421,127,0.11,0.05
421,128,0.14,0.033333333
421,129,0.09,0.063333333
421,130,0.09,0.046666667
421,131,0.15,0.033333333
421,132,0.15,0.026666667
421,134,0.22,0.026666667
421,135,0.19,0.02
421,137,0.45,0.123333333
421,138,0.28,0.286666667
421,139,0.6,0.256666667
421,140,0.65,0.296666667
421,141,0.7,0.43
421,142,0.5,0.59
421,143,0.88,0.89
421,144,1.1,1.036666667
421,145,1.38,1.206666667
421,146,1.38,1.56
421,147,1.69,1.84
421,148,2.07,2.04
421,149,2.23,2.316666667
421,150,2.55,2.386666667
422,38,6.8,6.023333333
422,39,5,5.56
422,40,5,5.376666667
422,41,5.79,4.54
422,42,5.1,3.893333333
422,43,4,3.68
422,44,4.4,3.083333333
422,46,2.9,2.96
422,47,3.4,2.966666667
422,48,3.3,3.003333333
422,49,3.2,3.06
422,50,3.2,3.243333333
422,51,3.4,3.986666667
422,98,4.4,4.393333333
422,99,4.5,4.703333333
422,100,5,4.906666667
422,101,5,4.903333333
422,102,4.7,4.983333333
422,104,4.9,4.303333333
422,105,4.5,3.39
422,106,4.5,2.043333333
422,107,2.2,1.626666667
422,108,1.5,1.493333333
422,113,0.2,0.056666667
422,114,0.16,0.106666667
422,115,0.16,0.146666667
422,116,0.03,0.156666667
422,117,0.15,0.136666667
422,118,0.15,0.126666667
422,119,0.15,0.046666667
422,120,0.15,0.023333333
422,121,0.15,0.013333333
422,122,0.07,0.066666667
422,123,0.03,0.086666667
422,124,0.03,0.103333333
422,125,0.03,0.086666667
422,127,0.1,0.05
422,128,0.1,0.033333333
422,129,0.05,0.063333333
422,130,0.03,0.046666667
422,131,0.08,0.033333333
422,132,0.05,0.026666667
422,133,0.08,0.023333333
422,134,0.05,0.026666667
422,135,0.03,0.02
422,136,0.03,0.04
422,137,0.4,0.123333333
422,138,0.5,0.286666667
422,139,0.26,0.256666667
422,140,0.3,0.296666667
422,141,0.5813,0.43
422,142,0.61,0.59
422,143,0.7557,0.89
422,144,1.1,1.036666667
422,145,1.36,1.206666667
422,146,1.5088,1.56
422,147,1.6689,1.84
422,148,2.0375,2.04
422,149,2.322,2.316666667
423,38,7.43,6.023333333
423,40,5.95,5.376666667
423,41,5.65,4.54
423,42,5.16,3.893333333
423,43,3.99,3.68
423,44,4.2,3.083333333
423,45,3.76,3.07
423,46,2.8,2.96
423,47,3.23,2.966666667
423,48,2.95,3.003333333
423,49,3.14,3.06
423,52,3.65,4.476666667
423,54,5.6,5.736666667
423,56,5.78,5.366666667
423,57,5.6,5.26
423,58,5.2,4.93
423,60,5.09,5.096666667
423,63,4.81,5.046666667
423,64,5.33,5.046666667
423,65,4.87,5.09
423,69,NaN,4.253333333
423,70,4.87,4.406666667
423,73,4.54,5.043333333
423,74,NaN,5.52
423,76,5.71,6.016666667
423,77,5.6,6.016666667
423,78,6.18,4.816666667
423,79,5.98,3.66
423,80,4.24,3.17
423,82,2.27,1.72
423,83,1.61,1.713333333
423,84,1.73,1.643333333
423,86,1.57,1.156666667
423,91,NaN,1.076666667
423,94,1.77,2.536666667
423,96,3.56,3.36
423,97,3.75,3.826666667
423,100,5,4.906666667
423,101,5.4,4.903333333
423,104,4.9249,4.303333333
423,107,2.89,1.626666667
423,110,0.51,0.213333333
423,111,0.04,0.173333333
423,112,0.32,0.156666667
423,113,0.22,0.056666667
423,116,0.18,0.156666667
423,117,0.22,0.136666667
423,119,0.2608,0.046666667
423,120,0.3641,0.023333333
423,121,0.29,0.013333333
423,123,0.0991,0.086666667
423,124,0.09,0.103333333
423,125,0.086,0.086666667
423,127,0.07,0.05
423,134,0.05,0.026666667
423,135,0.28,0.02
424,38,6.75,6.023333333
424,39,5.5,5.56
424,40,5.5,5.376666667
424,41,6.25,4.54
424,42,4,3.893333333
424,43,3.75,3.68
424,44,3.7,3.083333333
424,45,3,3.07
424,46,2.75,2.96
424,47,3.2,2.966666667
424,48,3,3.003333333
424,49,3,3.06
424,50,3.1,3.243333333
424,52,4.5,4.476666667
424,96,NaN,3.36
424,97,NaN,3.826666667
424,98,NaN,4.393333333
424,99,NaN,4.703333333
424,100,NaN,4.906666667
424,101,NaN,4.903333333
424,102,NaN,4.983333333
424,103,NaN,4.736666667
424,104,NaN,4.303333333
424,105,NaN,3.39
424,106,NaN,2.043333333
424,107,NaN,1.626666667
424,108,NaN,1.493333333
424,109,NaN,0.296666667
424,111,NaN,0.173333333
424,112,NaN,0.156666667
424,113,NaN,0.056666667
424,114,NaN,0.106666667
424,115,NaN,0.146666667
424,116,NaN,0.156666667
424,117,NaN,0.136666667
424,118,NaN,0.126666667
424,119,NaN,0.046666667
424,120,NaN,0.023333333
424,122,NaN,0.066666667
424,123,NaN,0.086666667
424,124,NaN,0.103333333
424,125,NaN,0.086666667
424,129,NaN,0.063333333
424,131,NaN,0.033333333
424,136,NaN,0.04
424,137,NaN,0.123333333
424,138,NaN,0.286666667
424,139,NaN,0.256666667
424,140,NaN,0.296666667
424,141,NaN,0.43
424,142,NaN,0.59
424,143,NaN,0.89
424,144,NaN,1.036666667
424,146,NaN,1.56
424,147,NaN,1.84
424,148,NaN,2.04
424,149,NaN,2.316666667
426,39,5.92,5.56
426,40,5.32,5.376666667
426,41,5.41,4.54
426,42,4.66,3.893333333
426,43,3.64,3.68
426,44,3.7,3.083333333
426,45,3.18,3.07
426,46,2.99,2.96
426,47,2.87,2.966666667
426,48,2.91,3.003333333
426,49,3.11,3.06
426,50,3.07,3.243333333
426,51,3.29,3.986666667
426,52,4.06,4.476666667
426,53,4.59,5.28
426,54,5.22,5.736666667
426,55,6.3,5.596666667
426,56,5.61,5.366666667
426,57,5.46,5.26
426,58,4.98,4.93
426,59,4.81,5.02
426,60,4.86,5.096666667
426,61,5.15,4.976666667
426,62,4.92,5.06
426,63,4.95,5.046666667
426,64,5.47,5.046666667
426,65,5.32,5.09
426,66,5.23,5.053333333
426,67,5.04,4.976666667
426,69,4.81,4.253333333
426,70,3.66,4.406666667
426,71,4.34,4.453333333
426,72,4.34,4.65
426,73,4.8,5.043333333
426,75,5.66,5.713333333
426,76,6.18,6.016666667
426,77,6.28,6.016666667
426,78,6.13,4.816666667
426,81,3.33,1.906666667
426,82,1.73,1.72
426,83,1.84,1.713333333
426,84,2.01,1.643333333
426,85,1.61,1.333333333
426,86,1.46,1.156666667
426,87,1.16,1.04
426,88,1.25,0.93
426,89,0.86,0.916666667
426,90,0.92,0.916666667
426,91,0.9,1.076666667
426,92,1.28,1.486666667
426,94,2.15,2.536666667
426,95,2.89,2.863333333
426,97,3.85,3.826666667
426,98,4.23,4.393333333
426,99,4.7,4.703333333
426,100,4.86,4.906666667
426,101,5.23,4.903333333
426,102,4.93,4.983333333
426,103,4.97,4.736666667
426,104,5.1,4.303333333
426,105,4.83,3.39
426,107,1.96,1.626666667
426,108,1.33,1.493333333
426,109,1.67,0.296666667
426,110,0.88,0.213333333
426,111,0.12,0.173333333
426,112,0.1707,0.156666667
426,113,0.1471,0.056666667
426,114,0.0963,0.106666667
426,115,0.12,0.146666667
426,116,0.1312,0.156666667
426,117,0.145,0.136666667
426,118,0.145,0.126666667
426,119,0.1471,0.046666667
426,120,0.071,0.023333333
426,121,0.0406,0.013333333
426,122,0.015,0.066666667
426,123,0.02,0.086666667
426,124,0.0862,0.103333333
426,125,0.0845,0.086666667
426,126,0.0842,0.086666667
426,127,0.0913,0.05
426,128,0.0862,0.033333333
426,129,0.0416,0.063333333
426,130,0.0355,0.046666667
426,131,0.045,0.033333333
426,132,0.0497,0.026666667
426,133,0.0273,0.023333333
426,134,0.035,0.026666667
426,135,0.0345,0.02
426,136,0.0355,0.04
426,137,0.1386,0.123333333
426,138,0.4067,0.286666667
426,139,0.3617,0.256666667
426,140,0.4333,0.296666667
426,141,0.425,0.43
426,142,0.57,0.59
426,143,0.7924,0.89
426,144,1.03,1.036666667
426,145,1.12,1.206666667
426,148,1.53,2.04
426,149,1.5717,2.316666667
426,150,2.3867,2.386666667
427,39,5.8,5.56
427,40,5.4,5.376666667
427,41,5.2,4.54
427,42,4.9,3.893333333
427,43,3.6,3.68
427,44,3.6,3.083333333
427,45,3.5,3.07
427,46,NaN,2.96
427,47,3.1,2.966666667
427,48,3.1,3.003333333
427,49,3.2,3.06
427,50,3.1,3.243333333
428,39,5.16,5.56
428,40,5.61,5.376666667
428,41,5.32,4.54
428,42,4.36,3.893333333
428,43,3.4,3.68
428,44,3.84,3.083333333
428,45,2.92,3.07
428,46,2.79,2.96
428,47,2.99,2.966666667
428,49,3.06,3.06
428,51,3.36,3.986666667
428,52,4.1,4.476666667
428,53,4.72,5.28
428,54,5.95,5.736666667
428,55,6.75,5.596666667
428,56,6.01,5.366666667
428,57,5.65,5.26
428,58,5.61,4.93
428,59,4.76,5.02
428,60,5.13,5.096666667
428,61,5.28,4.976666667
428,62,5.15,5.06
428,63,5.23,5.046666667
428,64,5.85,5.046666667
428,65,5.53,5.09
428,66,5.41,5.053333333
428,67,5.32,4.976666667
428,68,5.18,4.823333333
428,69,5.01,4.253333333
428,70,4.09,4.406666667
428,71,4.32,4.453333333
428,72,4.43,4.65
428,73,4.91,5.043333333
428,74,5.15,5.52
428,75,5.84,5.713333333
428,76,6.6,6.016666667
428,77,6.04,6.016666667
428,78,5.96,4.816666667
428,79,4.68,3.66
428,80,3.77,3.17
428,81,3.39,1.906666667
428,82,2.22,1.72
428,83,1.94,1.713333333
428,84,1.99,1.643333333
428,85,1.84,1.333333333
428,86,1.39,1.156666667
428,87,1.38,1.04
428,88,1.36,0.93
428,89,1.19,0.916666667
428,90,1.06,0.916666667
428,91,1.16,1.076666667
428,92,1.26,1.486666667
428,94,2.52,2.536666667
428,95,2.93,2.863333333
428,96,3.3,3.36
428,97,3.65,3.826666667
428,98,4.19,4.393333333
428,99,4.58,4.703333333
428,100,4.9,4.906666667
428,101,5.1,4.903333333
428,102,4.81,4.983333333
428,103,4.986,4.736666667
428,105,4.97,3.39
428,106,4.42,2.043333333
428,108,1.22,1.493333333
428,109,1.94,0.296666667
428,110,0.88,0.213333333
428,111,0.01,0.173333333
428,112,0.27,0.156666667
428,114,0.22,0.106666667
428,115,0.28,0.146666667
428,116,0.19,0.156666667
428,117,0.18,0.136666667
428,118,0.28,0.126666667
428,119,0.3,0.046666667
428,123,-0.01,0.086666667
428,124,0.0677,0.103333333
428,125,0.09,0.086666667
428,126,0.1,0.086666667
428,127,0.13,0.05
428,129,0.17,0.063333333
428,130,0.07,0.046666667
428,131,0.06,0.033333333
428,132,0.04,0.026666667
428,133,0.04,0.023333333
428,134,0.04,0.026666667
428,135,0.061,0.02
428,136,0.06,0.04
428,137,0.32,0.123333333
428,138,0.36,0.286666667
428,146,1.21,1.56
428,147,1.5,1.84
428,148,1.9235,2.04
428,149,2.1853,2.316666667
428,150,2.3618,2.386666667
429,39,5.86,5.56
429,40,5.44,5.376666667
429,41,5.28,4.54
429,42,4.61,3.893333333
429,43,3.93,3.68
429,44,4.08,3.083333333
429,45,3.3,3.07
429,46,3.2,2.96
429,47,3,2.966666667
429,48,3.01,3.003333333
429,49,3.19,3.06
429,50,3.17,3.243333333
429,51,3.29,3.986666667
429,52,3.94,4.476666667
429,53,4.4,5.28
429,55,6.26,5.596666667
429,56,5.6,5.366666667
429,57,5.46,5.26
429,58,5.34,4.93
429,60,5.1,5.096666667
429,61,5.09,4.976666667
429,62,4.99,5.06
429,63,5.07,5.046666667
429,64,5.45,5.046666667
429,65,5.16,5.09
429,66,5.1,5.053333333
429,67,5.05,4.976666667
429,68,5.02,4.823333333
429,69,5.01,4.253333333
429,70,4.18,4.406666667
429,71,4.45,4.453333333
429,72,4.48,4.65
429,74,5.05,5.52
429,75,5.87,5.713333333
429,79,4.67,3.66
429,80,3.21,3.17
429,81,3.21,1.906666667
429,82,1.5,1.72
429,83,1.75,1.713333333
429,84,1.78,1.643333333
429,85,1.7,1.333333333
429,86,1.17,1.156666667
429,87,1.18,1.04
429,88,1.19,0.93
429,89,1.02,0.916666667
429,90,1.11,0.916666667
429,91,1,1.076666667
429,92,1.38,1.486666667
429,93,1.71,2.006666667
429,94,2.09,2.536666667
429,95,2.77,2.863333333
429,97,3.81,3.826666667
429,98,4.31,4.393333333
429,99,4.55,4.703333333
429,100,5,4.906666667
429,101,4.97,4.903333333
429,102,4.9,4.983333333
429,104,4.82,4.303333333
429,105,4.82,3.39
429,106,3.67,2.043333333
429,108,1.5,1.493333333
429,110,0.5,0.213333333
429,130,0.091,0.046666667
429,131,0.114,0.033333333
429,132,0.058,0.026666667
429,134,0.065,0.026666667
429,135,0.153,0.02
429,136,0.223,0.04
429,138,0.505,0.286666667
429,140,0.45,0.296666667
429,142,0.5795,0.59
429,143,0.7205,0.89
429,144,1.07,1.036666667
429,146,1.25,1.56
429,148,2.0958,2.04
429,150,2.4275,2.386666667
431,39,5.5,5.56
431,40,5.4,5.376666667
431,42,4.7,3.893333333
431,44,3.7,3.083333333
431,45,3.3,3.07
431,46,3.1,2.96
431,47,3,2.966666667
431,48,3,3.003333333
431,49,3,3.06
431,50,3.1,3.243333333
431,51,3.3,3.986666667
431,52,4.5,4.476666667
431,54,5.8,5.736666667
431,55,6,5.596666667
431,57,5.15,5.26
431,58,5,4.93
431,59,4.8,5.02
431,60,4.8,5.096666667
431,61,5,4.976666667
431,62,4.9,5.06
431,63,5,5.046666667
431,64,5.36,5.046666667
431,66,5.05,5.053333333
431,67,5.1,4.976666667
431,68,5.09,4.823333333
431,70,3.8,4.406666667
431,71,4.4,4.453333333
431,72,4.5,4.65
431,74,4.73,5.52
431,75,5.8,5.713333333
431,76,6.3,6.016666667
431,77,6,6.016666667
431,78,6,4.816666667
431,79,4.76,3.66
431,80,3.2,3.17
431,81,3,1.906666667
431,83,1.8,1.713333333
431,84,2,1.643333333
431,86,1.2,1.156666667
431,87,1.22,1.04
431,88,1.27,0.93
431,90,1.07,0.916666667
431,91,0.98,1.076666667
431,95,2.923,2.863333333
431,96,3.27,3.36
431,97,3.867,3.826666667
431,98,4.29,4.393333333
431,99,4.56,4.703333333
431,100,4.77,4.906666667
431,102,4.97,4.983333333
431,103,4.96,4.736666667
431,104,4.95,4.303333333
431,105,4.72,3.39
431,106,3.96,2.043333333
431,107,2.43,1.626666667
431,108,1.65,1.493333333
